global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
294.0043473408718	-0.8926745592675047	86438.55625533199	0.7968678687634339	302.4305141801594	0.2135975941890251	0.0456239322433394	91464.2159072756	210.3003625091717	-0.1985890528721086	44226.24247148903	0.0394376119206411	210.09573755185465	376.8676562667181	1.302237	32.728905	0.19898137	0.0912684	0.025430847	-0.0104640215	0.0313725544	-0.0092079558	0.0612519389	-0.1401780852	-0.0155445031	-0.0117220112	-0.0023467051	0.0281148792	0.0444050197	0.1564035062	-0.010984384	0.0598860587	-0.0372052519	0.0103493884	0.0488354363	0.0058746146	0.0195079213	-0.1334098937	-0.0903560116	0.0539450461	0.0588864966	0.1518836727	-0.0046097843	0.0372949938	-0.0277622414	0.0801619265	-0.2085468963	-0.0188789288	-0.0395744662	-0.0842492725	-0.0357498832	0.165075135	-0.0273903095	-0.0133291371	0.0486650367	-0.0637438104	-0.1572171579	0.0555015887	0.0325855303	-0.0503054087	-0.1063928259	0.0686558591	0.0228228765	0.0023876398	0.0093252785	0.0604575696	0.1542390086	0.0191354724	0.0445745954	-0.0109667928	0.0124551981	-0.0049657107	0.0127358992	-0.0887458955	-0.0396739723	0.1220083979	-0.1145311165	0.1036492881	-0.081017581	0.0808851592	-0.0117468787	-0.0092160072	-0.0631804862	0.201687581	-0.0150347724	-0.0676551515	0.054854089	-0.0955346329	-0.0666851764	-0.0787685571	0.1221481596	-0.0272246791	0.0336856671	0.050276479	-0.0880340821	0.0257832984	0.1335479821	0.1062533682	0.018930319	-0.031039103	0.1109994272	-0.0180152203	0.0342514773	0.0599509356	-0.1161326071	0.0806062828	0.0689206809	-0.0830216225	0.0337754113	0.0492802352	-0.0419737454	-0.0924767848	-0.0469426065	0.0459438831	-0.0608216968	0.0520645384	0.0019751597	0.0626810161	-0.0220617681	0.1869271842	-0.0109244792	-0.054020843	0.0093776556	-0.1180513362	-0.0279020578	-0.0412903	-0.0204235	0.00041711935225	0.00170488887409	0.0642823	0.06677007	0.0044582422478049	0.00413221409329	0.158137	-0.037132	0.025007310769	0.0013787854239999	-0.000206846	-0.000338917	1.14864732889e-07	4.2785267716e-08	0.00256636	0.00060769	6.586203649600001e-06	3.692871361000002e-07	-0.000300457	-0.000546509	9.027440884900001e-08	2.986720870810001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
293.1649686403582	-0.8393787005135778	85945.69883790221	0.7045566028758625	301.716564616035	-0.7139495641243911	0.5097239801134081	91032.88536370202	209.8030532125036	-0.4973092966680781	44017.32113728862	0.2473165365524985	209.55568075924427	374.9813736812832	1.00958	25.373619	0.0558613499999999	0.0289742	0.0425743071	-0.0068192409	0.0437457179	0.0242622689	0.0537349848	0.0247000152	0.0037547668	-0.0897920117	0.040614646	-0.0321893279	0.0328641468	0.1676102315	-0.0345408143	-0.0613533862	-0.0150239371	-0.087463094	-0.0863634393	-0.0511264297	-0.0436151617	0.0482052757	-0.0014225678	-0.1359076293	0.1442695912	0.1594718237	-0.0707156937	-0.0210746924	0.1160480569	-0.0187552192	-0.0723185649	0.0757402926	0.0609769928	-0.0944411474	0.0015442223	-0.0831395868	0.0891942381	0.012620202	-0.0438599555	-0.1736328118	-0.0983244372	-0.018988288	0.0038337375	-0.1930799629	0.1399886295	-0.0347329613	0.0482183641	0.0405748168	-0.0367601512	0.0159757575	0.1600948287	-0.0115068393	-0.0608986167	0.0261613116	-0.0739332302	-0.0046722908	-0.1048663295	0.0237965642	-0.0215782028	-0.0302111598	0.0760473299	0.2211757742	-0.070675545	0.0351030259	0.0833117878	-0.1244637795	-0.0291928856	0.0363513835	0.1036653424	0.0703262174	0.0184438294	0.00162774	-0.1081270885	-0.036613561	-0.0678990399	0.0617464084	0.0889194173	0.1758261623	-0.0753590615	-0.0118013535	0.1305686596	-0.1223564702	0.0300209971	-0.0399062913	0.1137698022	-0.0090393592	0.0048652892	-0.0063038667	0.0680872862	0.0404482812	0.0866674117	0.0397353174	0.1535589023	0.0753729785	-0.0938357931	-0.0571025313	-0.1377170288	0.0004231424	0.0659613086	-0.0321059039	-0.0360737136	-0.0242428284	0.0174666053	0.0819750487	-0.1019357526	-0.0384134911	0.0067017003	-0.1187713263	-0.020020823	-0.056118	-0.0148277	0.0002198606872899	0.003149229924	0.0761244999999999	0.0118421999999999	0.0001402377008399	0.0057949395002499	0.176664	0.0185269999999999	0.0312101688959999	0.0003432497289999	-0.000278672	-7.182599999999999e-05	5.158974275999998e-09	7.7658083584e-08	0.00260268	3.631999999999984e-05	6.7739431824e-06	1.3191423999999884e-09	-0.0004056	-0.0001051429999999	1.6451136e-07	1.1055050448999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
291.8196175974337	-1.3453510429245057	85158.68921471245	1.8099694286980552	300.8521021249915	-0.8644624910434686	0.7472953984210791	90511.98735302631	209.47867691382933	-0.3243762986742808	43881.3160815685	0.1052199831416262	209.30654321710816	368.9961168996936	0.968107	24.33128	0.06565255	0.0374574	0.0408403204	-0.0060489142	0.0548693164	0.0099032699	0.027791444	0.0566021394	0.1275691928	-0.0473348944	0.0687349401	-0.0557971409	0.007722703	0.1093541906	-0.002723603	-0.1202613269	0.0227564228	-0.1150466206	-0.1110037427	-0.1154133535	-0.064413738	0.1188606426	0.1068566512	0.0362932928	0.2007974457	0.0479646476	0.1040302818	-0.1052434866	0.008999764	-0.013166467	-0.0293967462	0.0832809332	-0.2572218476	0.0287033454	-0.014507432	-0.0125399012	-0.0514119117	0.0143299429	0.1042236278	0.0570874176	0.0092019465	0.0082095806	-0.0554657382	0.127329364	-0.0227702557	-0.0669655865	-0.0554607687	0.0628205166	-0.0474661339	-0.0267341649	0.0873537915	0.0194607903	-0.1246279091	0.0764552661	-0.0821891231	-0.0398828248	-0.1746226703	0.0741073648	0.0086639597	-0.1398976679	-0.0613757538	0.1694183346	0.0774797725	-0.1266731384	0.0794075653	-0.0077994144	0.0172586753	0.1296908108	0.0380059172	-0.1405540832	-0.1746551195	0.029752035	0.0598234172	0.0244162354	-0.0024355347	-0.1356378411	-0.0665896701	-0.0031135641	0.0058714671	-0.0682584228	-0.118105238	0.0196136057	0.0353346598	-0.0431224412	0.0889907503	-0.0335836675	-0.0257402785	-0.030102492	-0.0691586444	0.0102784935	0.15807948	0.0675028385	0.0608819002	0.0521586932	0.0587768849	-0.1471358046	-0.1093922105	-0.0237854784	-0.0257936772	0.0867806581	-0.0886180344	-0.0001021179	-0.037934517	0.1851022882	-0.0072492034	-0.1050630739	0.0040223704	-0.1192521267	-0.012048889	-0.073839	-0.017721	0.000314033841	0.005452197921	0.0787037	0.0025792000000001	6.652272640000521e-06	0.00619427239369	0.164985	-0.0116789999999999	0.0272200502249999	0.0001363990409999	0.000207874	0.000486546	2.3672701011600006e-07	4.3211599876e-08	0.00252229	-8.039000000000006e-05	6.3619468441e-06	6.462552100000011e-09	-0.000512131	-0.0001065309999999	2.62278161161e-07	1.1348853960999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
290.46556344874256	-1.354054148691148	84370.24354959549	1.8334626375877092	298.86468121825146	-1.987420906740056	3.949841860547465	89320.09767968707	209.16895418115865	-0.3097227326706786	43751.65139323965	0.0959281711329926	209.01905950786207	359.2497605383396	0.98994	24.879997	0.13894365	0.0877895999999999	0.0548397206	-0.0095267303	0.0526197419	0.0434613151	0.0103485867	0.0416365726	0.3175516183	0.042902557	0.1001056741	-0.1363289242	0.0157567457	0.0642449383	0.1717674957	0.0634429462	0.0794905358	-0.1614267474	-0.0643763551	-0.1185394547	-0.0331878151	0.1319548895	0.0260958208	0.0196216573	0.172483803	0.0076849976	0.0402766283	-0.0248027459	-0.0510401099	0.0595002783	0.0480486187	-0.0452170651	0.0476661044	-0.0327444875	0.0104784799	-0.0143151652	-0.1260282597	-0.0663779565	0.1508064473	-0.0974652881	-0.0605969395	0.1630543758	-0.0125997531	-0.0460024567	0.0184344929	-0.0159169038	-0.1182013763	0.0911455515	-0.1182821507	-0.0687959858	0.0311859379	0.1981353105	0.0103545565	0.0913926866	-0.0116069694	-0.1324855803	-0.1834465103	0.0841462404	0.0192985614	-0.0441161383	0.0075016715	0.1456106672	0.0803615838	-0.0416467945	0.0282904007	0.1055151922	-0.0721893547	-0.0415251618	0.0254446902	0.006597315	0.0295169549	-0.060297393	0.0640415849	-0.0503699761	0.0265099154	-0.1809245337	-0.0161760034	0.1448161123	-0.0334771913	0.0569502191	0.057297639	0.0207775719	0.0356254434	-0.0480450971	0.1532941861	-0.037373751	-0.0316103692	-0.0345950687	0.0647981702	-0.0946616984	0.0360052748	-0.0747438665	0.0565625471	0.0032149903	0.0969728768	-0.1214225388	-0.1828580617	-0.0022059483	0.0351935859	0.044954156	-0.056556039	-0.0696765846	-0.0424553942	0.0954402738	-0.0651531782	0.0329120553	0.0013410152	-0.1194927693	-0.0040223704	-0.0560346	0.0178044	0.00031699665936	0.0031398763971599	0.0937499	0.0150461999999999	0.0002263881344399	0.00878904375001	0.211676	0.046691	0.044806728976	0.002180049481	-0.0008666779999999	-0.0010745519999999	1.154662000703785e-06	7.511307556838267e-07	0.00250731	-1.497999999999994e-05	6.2866034361e-06	2.2440039999999824e-10	-0.000413622	9.8509e-05	1.71083158884e-07	9.704023080999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
291.1635998283785	0.698036379635937	84776.24186502013	0.4872547872952459	298.1670213587144	-0.6976598595370547	0.4867292796092629	88903.57262592805	209.46153089134765	0.292576710188996	43874.13292334699	0.0856011313450157	209.3114319285524	356.881122949337	0.8935809999999998	22.45822	0.10558585	0.063149	0.0325947458	0.0037629325	0.053904336	0.0341730718	0.0475706596	-0.0728356991	0.2320893204	0.0144568901	0.0694697319	-0.0825343082	0.0067190645	0.1276778064	0.0633098622	0.0977134636	-0.1177203699	-0.1227784534	-0.00489579	-0.0557830622	-0.0546710548	0.0451755553	0.0562590464	-0.0006076533	0.0867175586	0.1162676752	-0.1254782708	0.0007156264	-0.0180710476	0.0328930985	0.095996612	-0.0385593692	0.0600037691	-0.0416382317	-0.0176458217	0.1679811443	-0.0421181755	0.0609129867	-0.0054404107	-0.1353091026	0.0553080383	-0.030411244	-0.1057731512	0.0626124055	0.1193517925	0.0914395682	-0.1581427949	0.066765587	-0.0656042546	-0.0312230915	0.1313594655	0.0911977279	0.0823570426	-0.0840933448	-0.0739434783	-0.1072589562	-0.1170161332	0.0466456158	-0.0229934399	-0.0470348385	-0.0483507106	0.123572437	-0.0310024009	0.1040459835	0.0301359273	0.0233886781	-0.0278727623	-0.1254671053	0.0332535904	-0.0477986776	0.0298356721	-0.0967412858	-0.0726547547	-0.0949960715	0.121783061	0.0533517344	0.0528084285	0.0780644412	0.1163903313	-0.0707287812	-0.0431060609	-0.0351140662	0.0268546947	-0.022781776	0.149199545	-0.0115960772	-0.0039510436	0.0478199763	-0.081680895	-0.0339679939	0.0465842685	-0.1593445799	0.0844145767	-0.0314840233	0.003397023	-0.0475320873	-0.1585817381	-0.0817280792	-0.0744172	0.0551411688	-0.1628251334	0.0327012886	0.0175790375	0.0431809911	0.0745412843	0.0716789731	-0.0013410152	-0.1194927693	0.0040223704	-0.0417793	0.0142552999999999	0.0002032135780899	0.00174550990849	0.0493476	-0.0444023	0.00197156424529	0.0024351856257599	0.168797	-0.042879	0.028492427209	0.001838608641	-0.00089377	-2.7092000000100008e-05	7.339764640054189e-10	7.988248129e-07	0.00254375	3.644e-05	6.4706640625e-06	1.3278735999999996e-09	-0.000396169	1.745300000000001e-05	1.56949876561e-07	3.046072090000004e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
291.62383122518725	0.4602313968087514	85044.45893845649	0.2118129386085344	298.45694431978114	0.2899229610667362	0.0840553233537042	89076.54761270095	209.39047033983613	-0.0710605515115219	43844.36906913779	0.0050496019811216	209.15559405422297	358.07807374678856	0.948458	23.837442	0.15707955	0.0924554	0.0601223064	-0.0197079631	0.0558985989	0.1182191277	0.0575596544	0.0428992832	0.1530542032	-0.1277602159	0.1050019478	-0.0935980338	0.081311337	0.1010141427	0.1187009041	-0.0885708945	-0.055919496	-0.1031935016	0.0750023396	-0.0414822146	-0.0207133655	0.0154896332	-0.0713790728	0.0892809597	0.0209812466	-0.0390610726	0.0171283093	0.0456395614	0.0714570547	0.0159176027	0.020691013	0.0236840792	0.099623542	0.0472302328	0.1406191105	-0.0936601453	0.0783834719	-0.1393779567	-0.0088558086	0.0972505567	-0.0683324786	-0.089577659	0.0457178669	0.076951152	0.0592439025	0.0307337946	-0.1251082989	0.1021214132	-0.1165748062	0.0163258291	0.089842998	0.1109804653	-0.1186152284	-0.0728241421	-0.0454415446	-0.1357164974	-0.0344522661	0.0125949207	-0.0162694069	0.0800020247	-0.0545015453	-0.0143483143	0.0498484451	-0.0306459953	-0.0347493161	-0.0686336944	-0.0587705474	-0.0680073268	0.033031571	0.1416305386	0.0276993591	0.1527920893	0.1051177886	0.065566801	-0.0452461261	0.0136513486	0.0052936111	-0.1008662288	-0.0995301523	-0.0362916724	-0.0096795122	-0.0357347351	0.0445700522	-0.0701936072	0.1667621561	-0.0334107932	-0.0849151284	-0.0531311308	0.0755536082	-0.0784647025	0.0241595419	-0.0794596055	0.1591675087	0.0037851459	0.011656849	-0.0549479299	-0.1280604065	-0.0864171771	0.0701481232	0.0263434398	-0.0353572814	-0.1107391368	0.0344207699	-0.0929084488	-0.0366929159	0.0921838624	-0.0040223704	-0.1192521267	0.012048889	-0.0412541	0.0005251999999999	2.758350399999963e-07	0.00170190076681	0.0923962	0.0430486	0.00185318196196	0.0085370577744399	0.239612	0.0708149999999999	0.0574139105439999	0.0050147642249999	-0.00127205	-0.00037828	1.4309575840000006e-07	1.6181112025000002e-06	0.00266749	0.0001237399999999	7.115502900099999e-06	1.5311587599999946e-08	-0.000747964	-0.000351795	5.594501452960001e-07	1.2375972202500006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
293.29288210648485	1.6690508812976077	86020.71469432842	2.785730844360321	299.70000241063224	1.243058090851093	1.545193417230365	89820.09144493297	210.23899214222303	0.8485218023868981	44200.43381697772	0.7199892491259102	209.9841699503889	363.9260349908695	1.09516	27.524462	0.09595285	0.0492788	0.0829423714	-0.083700934	0.0489642958	0.1845886615	-0.0177561094	-0.0215093771	0.0569902224	-0.0561092962	0.0480065696	0.021239817	0.1861503123	0.0440996957	0.0214716359	-0.02738147	-0.073001919	-0.1174931422	0.1583696628	-0.0370986843	-0.1267627654	-0.139363234	0.0581549134	0.0982991443	-0.0655292037	0.0909826947	-0.0545586429	0.0980365569	-0.0032257918	-0.1389308171	0.0608020814	0.0386019661	-0.0033108986	-0.0111026459	-0.1927280483	0.0519673443	0.1404831065	0.0075939966	0.0012978592	0.1559899431	0.0205754461	0.118790925	-0.0093500392	-0.0888068252	0.1551408962	0.0744489556	0.1329033689	0.0562202591	-0.0678383649	0.1727019933	0.0475647586	0.0261963708	-0.0350018448	-0.0771614549	-0.0445339676	-0.1743689211	0.0575072725	-0.0482771894	-0.1659177317	-0.0437491126	-0.1306547395	-0.0604475215	-0.0803674083	0.0588476744	-0.0833251583	-0.0371362024	0.1189171391	-0.0492461008	0.1011488105	0.0087351908	-0.0647946951	-0.0018091597	-0.2247553167	0.0961920868	0.0250937939	-0.0518877595	-0.1579955268	-0.0689717021	0.0368958544	0.0576978327	0.1140156073	-0.1437342848	0.0555358916	-0.1225496588	0.0997363868	-0.0799442609	-0.1332030437	0.1577808121	-0.0595804881	-0.0413778605	-0.0063100744	-0.0550593119	-0.0308811623	-0.1039531821	-0.0622826313	-0.0879490147	-0.0532550855	-0.0955932877	0.1243182267	-0.0735588789	-0.1204779771	0.0476919433	0.0054544594	-0.2405572336	0.1206939621	0.1145284192	-0.0067017003	-0.1187713263	0.020020823	-0.0560845	-0.0148304	0.00021994076416	0.00314547114025	0.0575573	-0.0348389	0.00121374895321	0.00331284278329	0.239612	0.0	0.0574139105439999	0.0	-0.000883846	0.000388204	1.5070234561600005e-07	7.81183751716e-07	0.00297188	0.00030439	8.8320707344e-06	9.26532721000002e-08	-0.000981041	-0.0002330769999999	9.62441443681e-07	5.432488792899997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
294.3511714152774	1.058289308792553	86642.61211354603	1.119976261104619	301.7317096341558	2.03170722352354	4.127834242117732	91042.02459875047	210.1317779809368	-0.1072141612862367	44155.36411742971	0.0114948763803111	209.7933495226423	373.5960730894426	0.957853	24.073559	0.11929725	0.0617367	0.1044421968	-0.071239452	0.053732818	0.1599124475	-0.0528270907	-0.0011448808	-0.0119899742	-0.1133032938	0.0819094854	0.0246722422	0.1688425576	-0.0289355311	0.0231851128	-0.0674785167	0.0864508236	-0.044835434	0.1570992443	0.082968905	-0.1431781857	-0.2186565194	-0.0449243869	-0.0672806395	0.0015886588	-0.0105013995	0.0389011789	-0.1845927919	0.0122581904	0.0086967776	0.0357242166	-0.0356204662	0.0786734232	0.0767163761	-0.0050762902	0.0247065269	-0.074531108	-0.2033197119	-0.0507458262	0.1362807087	-0.0218741577	-0.1204783434	-0.0001126862	0.1650353803	-0.0378646831	0.0031329408	0.079515175	0.0840068903	-0.0631204747	0.1516709757	-0.0328788139	0.0033589351	-0.0778910636	0.0301601829	0.0296348009	-0.1123102345	0.1471450127	-0.0807353084	-0.266877155	0.0597619346	0.025570934	-0.0160055731	-0.0083426651	-0.0583418035	0.1736174805	0.0171642451	0.0349378501	-0.0492913291	-0.0793722137	0.0738582281	0.0350913229	0.0116960186	0.1664392067	0.1735399573	0.1345651895	0.0228184452	-0.0208692079	-0.1137826754	-0.0307019195	-0.1182307585	-0.0569470503	0.0354949772	0.075297349	-0.1191417436	0.0502703305	-0.0921316841	-0.1444710976	0.1778900402	0.005329943	-0.0358165512	0.0151337218	0.0547562137	-0.0598672273	-0.0675593818	-0.0260487814	-0.0824454095	0.0057000521	0.0699344685	0.1622029251	-0.0275611366	0.0490309529	0.0022701522	0.0461487337	-0.1388427997	0.0963635809	0.0832881327	-0.0093776556	-0.1180513362	0.0279020578	-0.0836946999999999	-0.0276101999999998	0.0007623231440399	0.0070048028080899	0.0598321	0.0022748	5.174715040000002e-06	0.00357988019041	0.211316	-0.0282959999999999	0.044654451856	0.0008006636159999	-0.0004452	0.000438646	1.92410313316e-07	1.9820304e-07	0.0026518	-0.0003200799999999	7.032043240000001e-06	1.0245120639999997e-07	-0.00144464	-0.000463599	2.0869847296e-06	2.149240328010001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
295.3517877303222	1.0006163150447946	87232.6785154973	1.0012330099338238	303.6448551498541	1.913145515698318	3.660125764236583	92200.19805897588	210.94645416416304	0.8146761832262541	44498.40652443334	0.6636972835160971	210.6642114570975	381.1340266850035	0.973622	24.469883	0.0336869999999999	0.0193772	0.1045123188	-0.0975257541	0.0583329298	0.1581679237	0.0051133283	-0.1045062374	-0.0965782595	-0.0604008559	0.0211722307	0.14890252	0.2074682581	0.0770397451	-0.0713394385	0.0315805563	0.0941269165	-0.0381957887	0.0954288945	-0.0482877444	-0.0582915733	-0.1616574326	-0.0814320878	0.0539521988	-0.0455925739	0.0311099013	0.0414769681	0.0742932274	-0.1165488811	-0.0370426427	-0.1096767189	-0.0984364453	0.1011820535	-0.0399015701	0.0093329838	0.0836259251	-0.0455228267	-0.0714003009	-0.0508239448	0.0659244611	-0.0510976569	0.0525886329	0.0262606504	-0.0199292378	0.1001620619	-0.0293557853	0.1309458522	0.0332383723	0.0330314079	0.2495224257	0.0756598007	-0.048194542	0.008367235	0.0757149411	0.0782554617	-0.0974674778	0.0210514218	-0.0923318029	-0.1288907081	0.1184387083	-0.0732655768	-0.0485107892	-0.0598879515	0.0009567233	-0.0705621225	0.0746927108	0.0418285069	0.0747012481	0.0496545526	0.0658790136	0.1548853527	-0.0009788015	0.0016790402	-0.0190537106	0.1147434354	0.0112381479	-0.1070560239	-0.0105108291	-0.0674670284	0.0022629708	0.0304743724	-0.1345114046	0.0761437674	-0.1388525748	0.0377677136	-0.0730087739	-0.1850480094	0.111337732	-0.1176982127	0.0451452792	0.0400838188	-0.0688102399	-0.0730664031	0.0477014594	-0.0571447145	-0.0903943512	0.1054383735	0.0470380576	0.0862694395	0.0387803464	0.0503658976	0.0968867253	0.0292649356	-0.102430483	0.0884152149	0.0302117208	-0.012048889	-0.1170936064	0.0356568892	-0.100553	-0.0168583000000001	0.00028420227889	0.010110905809	0.0589985	-0.0008335999999999	6.948889599999947e-07	0.00348082300225	0.221089	0.009773	0.048880345921	9.551152900000008e-05	-0.000472372	-2.7172000000000003e-05	7.38317584e-10	2.23135306384e-07	0.00271013	5.832999999999967e-05	7.344804616899999e-06	3.402388899999961e-09	-0.0014057	3.894000000000011e-05	1.97599249e-06	1.5163236000000086e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
293.5740501317516	-1.7777375985705817	86185.72291076022	3.1603509693714984	302.13182532206304	-1.5130298277910583	2.28925925978544	91283.6398724416	209.769693709142	-1.1767604550210535	44003.32439882725	1.384765168501357	209.52645981388423	378.2302590963627	1.046932	26.312372	0.0637682999999999	0.0394883	0.1218069368	-0.0980263398	0.059388854	0.1613337258	0.0052144821	0.0683836445	-0.02222991	-0.0700322815	0.0961269053	-0.0520932191	0.1632246978	0.0116841507	-0.0574313136	-0.0486982107	0.185999453	-0.1002175854	0.0887477122	0.0582360454	-0.0970571014	-0.019222534	-0.1114639044	-0.0160587195	0.0439634181	0.0773048388	-0.0181248345	0.0107412085	-0.0072144984	0.0094421265	-0.0356542002	-0.0261854346	0.0675706001	0.2189166685	0.0435024594	-0.1345937443	0.1896563631	0.0734845333	-0.0903858201	0.0715409152	0.0609285452	-0.0196619459	-0.0993226368	0.1080260358	-0.1440909651	-0.0313299791	0.0388100473	0.0942275812	-0.1244687989	0.105923651	0.0057140034	-0.0525928665	-0.0664898565	0.1712952353	0.0099746267	-0.1291487484	0.059286658	0.0576581645	-0.1129042688	0.1222438893	0.0118932508	0.0643543909	-0.0443184806	0.0349162565	0.0517277077	-0.0173047888	-0.021381111	-0.0026068064	-0.0652359663	0.0113990213	0.0775700932	0.2620736379	-0.0651629599	0.1014919359	-0.1402392629	0.0812270994	-0.0680441125	-0.0442816044	0.0971726181	-0.0778414657	-0.0793909436	0.1529044915	0.0875559694	-0.1498148346	0.0382815685	-0.0798563529	-0.2110114984	0.0085602423	0.1408969567	-0.0348036276	0.0436788279	0.063509069	0.0067351797	0.0836333311	-0.0766802829	-0.0747719992	0.0050044627	0.0598654106	0.1263039356	0.0477393042	0.1024344081	-0.0864640837	-0.0081350443	-0.1609961018	-0.1033295673	-0.0354769727	-0.0147140554	-0.1159000657	0.043250186	-0.100587	-3.399999999999237e-05	1.155999999999481e-09	0.010117744569	0.0624099	0.0034113999999999	1.1637649959999964e-05	0.0038949956180099	0.256216	0.0351269999999999	0.065646638656	0.0012339061289999	-0.000428644	4.372799999999999e-05	1.912137983999998e-09	1.83735678736e-07	0.00282438	0.00011425	7.9771223844e-06	1.3053062500000046e-08	-0.00175164	-0.00034594	3.0682426896000003e-06	1.196744836000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
