global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
287.41045856029865	-0.2247468609640464	82604.77168984115	0.0505111515131924	295.20052207650764	-0.9123285692921286	87143.34823424267	0.8323434183466223	203.89291987339703	-0.0907431760737722	41572.3227744995	0.0082343240039556	209.0536109293788	417.0055780013868	1.087644	23.507246	0.09804661	0.0480984	0.0664645724	0.0310173644	-0.1151415163	0.0325940473	0.0261341511	0.0124348176	0.0912765058	-0.0518247573	0.0920959577	0.0199941118	0.0865438599	-0.0161706712	0.0104297563	-0.0008962747	-0.0035499858	0.0174890431	0.0921853449	-0.1013241146	0.0449775151	-0.1012529922	0.0020974754	0.0880723991	-0.0434898817	-0.0585171623	-0.0259884923	-0.1207717751	0.0666785103	-0.0463742718	0.1107526284	0.1408175975	-0.0964925502	-0.0375073752	0.0233256599	-0.0764768365	0.008797285	0.0561047356	-0.0828281712	0.026832766	-0.0275427288	0.0901259902	0.0408633781	-0.0333370023	0.0493530417	-0.1423861964	-0.0763513716	0.0779454133	-0.0182732862	-0.0728143109	-0.1584190113	-0.1715712213	-0.0075332666	0.0449716098	-0.1289865783	0.0758307508	-0.0545666047	-0.1066893391	-0.000567359	-0.0912992118	0.043253595	0.0225379106	0.122044472	0.0107159112	-0.0843795008	0.1102324942	0.0893859395	-0.0639374448	-0.0341681617	-0.0767516965	-0.0405324094	-0.1216381772	-0.006849834	-0.0439288626	0.0428390374	-0.0087655681	-0.1123396299	-0.0338052393	-0.1480180854	0.0129849863	-0.0960950734	0.00746301	0.0249232376	0.0265809473	-0.1902234396	-0.0201055773	-0.1078501405	0.0123767344	0.0511497591	-0.0631244417	0.0081362017	-0.153201394	0.071346607	-0.1271268204	0.0259000618	-0.0824388724	0.0664543506	0.1234093111	-0.0653496941	0.0239360119	-0.022292851	-0.0563866237	-0.1144745801	-0.0159101614	0.0133721062	-0.0401678146	-0.0206990081	-0.0315479689	-0.0996138672	-0.002893077	-0.1405577286	0.0226597522	-0.1109309587	-0.0647214634	-0.0775265	-0.0152921999999999	0.00601035820225	0.0002338513808399	0.133732	-0.032845	0.0178842478239999	0.001078794025	-0.0985644	0.0050055999999999	2.505603135999999e-05	0.00971494094736	-0.000267283	0.000307579	9.4604841241e-08	7.1440202089e-08	0.000556384	-0.0003179959999999	1.0112145601599998e-07	3.095631554560001e-07	-5.3462e-06	-0.0002725012	2.858185444e-11	7.425690400143999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
288.22142053869567	0.8109619783970174	83071.58725734366	0.6576593304056046	296.7261910955169	1.5256690190092854	88046.43248205322	2.3276659555647554	204.08683850749048	0.1939186340934497	41651.4376519825	0.0376044366486692	209.263342322988	424.517127539041	1.075674	23.248554	0.18277926	0.10265	-0.0068965631	0.0403565294	-0.0610628352	-0.0610122351	0.0165356926	-0.0570359628	0.1021139838	-0.0579838459	0.0143013626	0.0466653057	-0.139176899	0.0720204405	0.0155719398	0.0464893149	-0.0353316832	-0.0011306904	0.0052828209	-0.1105336422	-0.0509055143	-0.0711819842	-0.0772156418	0.0592659096	0.0220413716	-0.0198373346	0.1719354356	0.0234667232	0.066812934	0.0560787097	0.0772373464	0.0188958447	-0.0291527382	-0.0203403249	0.0273827821	0.04381129	-0.052724724	-0.0517728364	0.0029258046	0.0062107853	0.0484025211	0.0701489656	-0.0340031752	-0.1557043436	0.0202028497	-0.232175926	0.1052894671	-0.0463561622	0.051122614	-0.0004146922	-0.0325688761	0.1535928972	-0.0408309729	0.0081816298	-0.0388330924	0.1154705471	0.0465218981	-0.0341358255	0.0590951213	-0.0386642981	-0.0686870474	-0.0710295184	-0.0507428931	-0.1502927804	-0.0738785919	-0.0205917361	0.0590921776	-0.0016241922	-0.0047898434	-0.0529918016	0.0038514795	-0.0665628813	-0.0321428387	0.0822196883	0.0960461257	0.01793135	-0.0542275741	0.0029767339	-0.1202843874	-0.0612203118	-0.0197158421	-0.0438268863	0.0752891257	0.1534638074	-0.0981430517	-0.0192165453	0.2054267914	0.0554414931	0.0105676781	0.0729792017	0.0932224092	-0.0099820839	-0.0901601421	-0.1205035697	-0.0376197514	-0.0471105901	0.1310588943	0.054781781	0.0912419587	-0.0630056771	-0.0085047699	0.0678151968	-0.0388666028	-0.0129151703	0.0389192606	0.0731329462	-0.1009269594	-0.1069846885	-0.1380572738	-0.1040901457	0.0341683237	0.020020823	-0.112815636	-0.0578154653	-0.0665562	0.0109703	0.00442972775844	0.00012034748209	0.170905	0.037173	0.029208519025	0.001381831929	-0.05613	0.0424344	0.0018006783033599	0.0031505769	-0.00175193	-0.001484647	2.204176714609e-06	3.0692587249e-06	0.000517938	-3.844600000000003e-05	1.4780949160000023e-09	2.68259771844e-07	0.000315592	0.0003209382	9.9598310464e-08	1.0300132821924001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
288.2734040888556	0.0519835501599459	83101.55550497664	0.0027022894872316	297.49034558347864	0.7641544879617186	88500.50571537756	0.5839320814720363	203.87915822005	-0.2076802874404961	41566.711156516176	0.0431311017913671	208.9128031685989	425.4248588904127	1.089922	23.556488	0.078937	0.0399734	0.0014736741	-0.0232614879	0.0693919792	-0.1317841072	0.0735547828	-0.0287844169	0.0824805221	0.0943674016	-0.0752076899	-0.0036012885	0.091306403	0.097938243	0.0812756115	0.0705016838	-0.0149386795	6.45659e-05	-0.0805670678	-0.0320097568	-0.0316230569	0.0742691458	0.0692511891	0.0886755074	0.0156233284	0.0446739421	0.0044507318	0.052697621	-0.0381467071	0.0696914649	-0.0895617355	0.2070026711	0.0528978418	0.0093486192	-0.0536968919	-0.0202575449	-0.0035417753	0.1016681872	0.0087141835	-0.0040972664	0.0201254226	0.027454098	0.0605322346	-0.0269417103	-0.1246722163	-0.0088876278	0.1202425982	0.1340223576	0.0980745318	0.0415787725	-0.054398324	0.0835045773	-0.017609206	-0.0124994231	0.0874302141	0.0635212475	0.051664496	0.0653590879	-0.1482417129	-0.0489314778	-0.0634348383	-0.019382223	-0.1079565639	0.011513401	0.0434127039	0.0369136431	0.0058556827	-0.1675364564	0.142347125	0.0162193945	-0.0202405797	-0.0550656018	0.1002261833	-0.0401302143	-0.0003231167	-0.0272567922	0.0465373754	0.0454298361	0.0375346462	0.1021529157	-0.0390275919	-0.0431598194	-0.0572079448	0.0485928364	-0.0837530813	0.0566757272	-0.0111639344	0.0514825508	-0.0543226015	-0.0339284357	0.178324407	-0.0508751627	0.0685539611	0.0235562797	-0.0917781772	-0.0766194674	0.0120249216	0.0446031259	0.0780479102	0.0646509219	-0.0836723556	0.0241118763	0.1207488657	0.0540338816	-0.0129819684	-0.0866636301	-0.0010012305	-0.0897409068	0.0672074298	0.0418143829	-0.0802350801	0.0173718128	-0.1144731177	-0.0506475487	-0.0732502	-0.006694	0.00536559180004	4.480963600000007e-05	0.150483	-0.0204219999999999	0.022645133289	0.0004170580839999	-0.0346707	0.0214593	0.00046050155649	0.0012020574384899	-0.00130188	0.00045005	2.0254500250000005e-07	1.6948915344000002e-06	0.000515069	-2.868999999999962e-06	8.231160999999782e-12	2.6529607476100005e-07	0.000161277	-0.000154315	2.6010270729000004e-08	2.3813119225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
287.48672248299954	-0.7866816058560744	82648.61560401719	0.6188679489922919	297.3568869474866	-0.1334586359920422	88421.11821510033	0.0178112075208564	203.87774562423863	-0.0014125958113595	41566.13516082175	1.99542692627055e-06	209.0224468998344	423.813406804522	1.021024	22.067389	0.16172405	0.0957739	0.0017140138	0.0293306357	0.1004904201	-0.0737755144	0.1074310055	-0.0419476996	-0.0330126002	0.1523733767	-0.0284435156	0.0077071308	-0.1206764278	-0.0064927233	0.1023958057	-0.0388893654	-0.0170542762	-0.0356035158	-0.0609627405	0.0009205638	-0.1500888774	0.0918654893	-0.0708415829	-0.0029512619	-0.080678711	7.15465e-05	0.0321983772	0.084600143	0.1100267135	0.0474854168	-0.0566877862	0.1282350785	0.204045675	0.1469883134	-0.1239220267	0.002263874	0.0626022742	0.0061699396	-0.0464041972	0.1246469508	-0.0834871692	-0.025709261	-0.0965852296	0.02035087	-0.0173167245	-0.0117521099	0.0294053939	0.1970574178	0.1108234564	0.0138843986	0.0349597297	0.0350771581	-0.0181190977	-0.0432218959	0.0860076211	0.004544983	0.1639219112	0.0720724031	0.0073873319	-0.0052153537	0.1335315138	-0.0551325436	-0.104416374	-0.0510531727	-0.0660943972	-0.0007166672	0.0598856334	0.011684092	0.1929473196	0.0194341631	-0.0816353244	0.0500264744	0.1799861955	0.030613195	-0.0269793397	-0.0309611369	-0.0950830734	0.0289383378	0.0944317038	0.0862456658	0.0261213608	0.0169802154	-0.0981927434	0.0276516645	-0.1206861959	-0.1130494797	0.0151967262	0.0795757889	-0.0573468822	0.0455303618	0.1991500627	-0.0397994012	-0.1781624368	0.0442580391	-0.0245754891	-0.0075681115	0.010391106	-0.0038470359	-0.041267023	0.1530595374	-0.0148970115	0.082168807	0.0716873163	0.0934690096	0.0811544781	-0.0552537222	-0.0143135018	0.0340258582	0.029184973	-0.0062194278	-0.063793448	0.0147140554	-0.1159000657	-0.043250186	-0.0773145999999999	-0.0040643999999998	0.0059775473731599	1.6519347359999175e-05	0.222841	0.072358	0.049658111281	0.005235680164	-0.0133422	0.0213285	0.00045490491225	0.00017801430084	-0.00222288	-0.0009209999999999	8.482409999999998e-07	4.9411954944e-06	0.00030331	-0.000211759	4.4841874081000025e-08	9.19969561e-08	0.000307981	0.0001467039999999	9.485229636100001e-08	2.1522063615999992e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
286.89310565318226	-0.5936168298172788	82307.654071328	0.3523809406423162	295.1931440261238	-2.163742921362825	87138.99228002786	4.681783429747733	203.52600388523976	-0.3517417389988679	41422.83425749463	0.1237222509539477	208.575249579984	417.4059752341871	1.086686	23.486561	0.09852304	0.0541773	0.0483154183	0.055855106	0.0380048563	0.0219364454	0.1037879333	0.051656083	-0.0766674504	0.0813824716	0.0921596622	0.0223173435	0.0977003245	-0.0220812076	-0.0528783405	0.0454685528	0.0234793203	0.0104496502	-0.0641575497	0.1075066916	-0.1165127074	-0.0049388706	0.0342232688	0.0559773869	-0.2319036945	-0.0145340186	0.016238756	-0.0877747519	0.0499392746	0.0137049335	0.0036449507	-0.0235961309	0.0196031927	-0.020718723	0.1584567803	0.1227111356	0.0155086323	0.0859133282	0.0750885229	-0.0783855302	-0.0111715339	-0.0301054838	-0.0459345834	-0.0376199731	-0.0863049264	0.0774026036	-0.0880492187	0.1236567782	-0.0729997862	-0.0037410394	-0.0094144068	0.1363925701	0.0248506357	-0.0024721028	0.0803291659	-0.0913791441	0.0606969312	-0.1107676281	-0.0770168105	-0.0043372982	0.1593211595	-0.1260231508	0.073326529	-0.0365423982	-0.0194364825	-0.0086677752	0.0515761894	-0.066772268	0.0652495283	0.0965898348	-0.0346170999	-0.0348453087	-0.147896124	0.0275821581	-0.1053388803	-0.0590181106	0.0964056453	0.0155456753	-0.0215075319	0.0881059007	0.0337218731	-0.0581169696	-0.1125461613	0.078541034	-0.0215770338	-0.09144851	-0.0416594686	0.0577882135	-0.0728044629	0.0647786732	0.0900659508	-0.1932971125	0.0093452233	0.1056874629	-0.0831300517	0.0351506653	0.01654631	-0.0812691399	0.0414067341	0.1053611681	-0.0033485721	0.1392371182	-0.0309728664	-0.1030780868	0.103068771	-0.1698643748	-0.0127754335	0.0150568274	0.1651687102	0.0520896939	0.0195297221	0.012048889	-0.1170936064	-0.0356568892	-0.068889	0.0084255999999998	0.004745694321	7.099073535999822e-05	0.180525	-0.042316	0.032589275625	0.001790643856	-0.00237091	0.01097129	0.000120369204264	5.6212142281e-06	-0.00173521	0.0004876699999999	2.3782202889999997e-07	3.0109537441000003e-06	0.000175482	-0.000127828	1.6339997584e-08	3.0793932324e-08	0.000187276	-0.0001207049999999	3.5072300176e-08	1.4569697024999994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
287.3550932544611	0.4619876012788495	82572.94961928004	0.2134325437353852	294.87578417581136	-0.317359850312414	86951.72809329968	0.1007172745903178	203.71852324083952	0.1925193555997566	41501.23671142847	0.0370637022805455	208.7014106687436	418.3439705494839	1.057827	22.862816	0.06551311	0.0319712	0.0271669382	0.0311805859	0.0019275618	0.1378041522	0.1439101878	0.0081074035	-0.0240629846	-0.008491698	0.1062103597	0.0172720322	0.0077778269	0.0011606498	0.1702392233	0.1418069621	0.0182401192	0.0065629217	0.0731877689	0.1595785895	-0.1173392426	-0.0115966414	-0.0098091716	-0.0437210793	-0.1120283153	0.0049238001	0.0711732022	0.0695143818	0.0441840622	0.0067638401	-0.1036195665	-0.1339196622	0.0608243065	0.0190624531	-0.1325226863	-0.072670318	-0.1129734167	-0.0669927235	0.0365495444	-0.0629139709	-0.0348142881	0.2002062741	-0.0427809333	-0.1512367506	0.0630987027	0.0336718041	-0.0299163565	0.0633226225	-0.1302004491	-0.0077556437	-0.0951817657	0.1189397329	0.0183273511	0.0127507442	-0.021630305	-0.1583905107	0.11019048	-0.0381470671	0.0100696808	0.0031096537	0.0776466376	-0.0557283712	-0.1439403927	-0.0892023349	0.0618743466	-0.1071060146	-0.0189917631	0.0629312757	0.0579056373	0.0296765905	0.0948630312	-0.0155317839	0.076628523	0.0515060819	0.0888154705	0.0350441098	0.0408789121	0.1890285282	-0.0237992918	-0.0640094844	-0.1763459672	-0.088588493	0.053203589	0.0212488993	-0.0527145753	-0.0288686294	-0.0367056778	0.0704452444	-0.0623142244	-0.017798827	0.0702860099	-0.189898508	-0.1423537416	-0.0194324945	-0.0034697288	0.0279400356	0.0064681729	-0.0585791015	0.1336033545	0.0735622209	0.0269690818	0.1010808991	0.1843488264	0.0436888002	0.0861366404	0.0064976132	-0.1044590064	0.0612832565	0.0617074997	0.0413761806	0.0084707519	0.0093776556	-0.1180513362	-0.0279020578	-0.077347	-0.0084579999999999	0.0059825584089999	7.153776399999989e-05	0.201261	0.020736	0.040505990121	0.000429981696	-0.0081558199999999	-0.0057849099999999	3.346518370809884e-05	6.651739987239838e-05	-0.00207651	-0.0003413	1.164856900000001e-07	4.311893780100001e-06	0.000280849	0.000105367	1.1102204689e-08	7.8876160801e-08	0.000351293	0.000164017	1.2340677184900005e-07	2.6901576289000007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
287.3749491375449	0.0198558830837782	82584.36139180651	0.0003942560930366	295.236321843037	0.3605376672256284	87164.48573540532	0.1299874094884979	203.6890433545028	-0.0294798863367304	41489.22638267252	0.0008690636984265	208.7641313621164	420.32557338140776	0.955081	20.642179	0.0866388099999999	0.0464825	0.0095926231	0.0285278993	-0.0512903655	0.1426708022	0.0862693876	0.0057752992	0.0289989276	-0.0302864642	0.1362831194	0.0167134283	0.0540931645	0.0122583233	0.0972141623	0.0543235237	0.0309380641	0.0463633994	0.1286492043	0.1167766492	-0.1031813713	0.0337873673	0.0405039601	-0.0008169665	-0.0314996851	0.139915799	0.0644822572	0.0612278308	-0.0586882585	0.0972305787	0.0364168998	-0.0439074274	0.1074378363	-0.0771358551	-0.0016179372	-0.0926652768	-0.1445919327	-0.003103121	0.0246737757	0.0296990462	0.0724324143	0.0059025334	-0.1281151773	0.2534777042	0.0056592397	0.040881829	-0.0324013794	-0.0873863565	0.1041379263	0.1168780884	0.2095714714	-0.0132081499	0.0295097645	0.0633790841	-0.0947368421	-0.1318370584	0.0730686511	-0.0201380879	-0.0547550499	0.0265105258	-0.0119009635	-0.1735674401	-0.1232625624	9.26499e-05	-0.0441089107	-0.1226585575	-0.0634839663	0.008760212	-0.0588725254	0.131054041	-0.0050422918	-0.0641055206	0.0815949521	-0.0055686687	0.0732653727	-0.0001114467	0.0975571931	-0.0905446071	0.163452287	-0.080530861	-0.0668124788	0.2511662666	-0.1204191228	0.0119185562	0.1781452192	-0.0080265957	0.0847767111	0.0577252777	-0.0798006575	0.0312788713	-0.0270995204	-0.2252678797	0.0038916533	-0.0017887569	-0.1032731671	0.0030661335	-0.0091982631	-0.0178230687	0.0989264696	0.0692158498	0.0278339576	0.0607771521	0.1135062486	0.1198419709	-0.0366104521	0.0075512412	-0.063038336	-5.59913e-05	0.1159299762	-0.0155882254	-0.0396040381	0.0067017003	-0.1187713263	-0.020020823	-0.0715479	0.0057991	0.00511910199441	3.3629560810000014e-05	0.16356	-0.0377009999999999	0.0267518736	0.0014213654009999	-0.00237241	0.0057834099999999	3.344783122809885e-05	5.628329208100001e-06	-0.00179048	0.00028603	8.181316090000017e-08	3.2058186304e-06	0.000509241	0.000228392	5.2162905664e-08	2.59326396081e-07	0.000118609	-0.000232684	1.4068094881e-08	5.4141843856000024e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
287.96860154524654	0.5936524077016543	82925.91547592496	0.3524231811699712	295.68852898247246	0.4522071394354725	87431.70617181846	0.2044912969564128	203.94470200488627	0.2556586503834808	41593.44147586186	0.0653613455159028	208.9941967189148	422.3548237363451	1.04089	22.496771	0.04835499	0.0277188	-0.0007437627	-0.0047687717	0.0195300351	0.1640542097	0.1005954258	-0.0253959512	0.0634102885	-0.0803379552	0.0697997867	0.0041173265	-0.0316974995	0.0157949262	0.1782893813	0.1050259876	-0.0069707346	0.0015380263	0.1186584498	-0.0676471548	-0.104880217	0.004361472	0.0839266763	0.0333642284	0.0024880106	-0.0106622932	-0.0024007032	-0.1038378242	-0.0556010228	0.1030456761	-0.0862437954	0.1048384252	0.052607317	0.0899408277	0.1180227154	0.0137909992	-0.1326700389	-0.0993167692	0.0592220274	0.0693824807	0.1116719427	-0.0953926553	-0.0354004521	0.0198402705	0.0782425375	0.0366483423	0.0404328275	-0.0161086555	-0.055826767	0.031323481	0.0356721554	-0.1887647369	-0.0064835355	0.0223508798	-0.1398851693	0.0232548927	0.0863314541	-0.0433740792	-0.0747035092	-0.0155160389	-0.0122979927	-0.0086720153	0.0884901692	-0.0308702779	0.0393201528	-0.1069439336	0.0154215677	-0.1354097924	0.093431763	0.1019455111	-0.1050756355	-0.067745548	0.0336864055	0.0518373663	0.0344291072	0.0262496351	0.051814708	-0.1020603095	0.120512309	-0.1511317544	0.0961293173	-0.0120914236	0.0056298689	0.0363423909	0.1028925229	0.0483574787	0.0250778625	0.0617925555	-0.0562891527	-0.0874799293	0.0607456788	-0.1285673798	-0.1129233216	-0.1554144837	-0.0730652079	-0.0029969051	0.0068861484	-0.0017307378	0.078272633	0.0640306936	0.0397908646	0.0781672707	-0.0022473368	0.0095239476	-0.0184626244	-0.1359722596	-0.0066261631	-0.0002467662	0.0579453361	0.1947764937	-0.0971927107	0.0040223704	-0.1192521267	-0.012048889	-0.0716951	-0.0001472	0.0051401873640099	2.166784000000003e-08	0.172858	0.009298	0.029879888164	8.645280400000002e-05	-0.0259745	-0.02360209	0.0005570586523681	0.00067467465025	-0.00198986	-0.00019938	3.9752384400000034e-08	3.9595428196e-06	0.000572042	6.280100000000002e-05	3.943965601000003e-09	3.27232049764e-07	0.000162582	4.397300000000001e-05	2.6432906724000004e-08	1.9336247290000006e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
288.600237835674	0.6316362904274797	83290.09727880762	0.3989644033849875	297.4812726862783	1.7927437038058542	88495.10759904787	3.2139299875355323	203.8718985852307	-0.0728034196555711	41563.751032746586	0.0053003379135452	208.9115907884498	428.18314600046745	1.105055	23.883566	0.0206994499999999	0.00997662	-0.0552239087	-0.0356718332	0.0469908616	0.0472720848	-0.0346048846	-0.0456604407	0.0698622766	-0.0560509672	0.0089415039	-0.0585743459	-0.0859747369	0.1498087865	-0.0501485639	0.1014051158	-0.0030388746	0.0461300234	-0.0113994514	-0.0641058019	-0.1856617292	0.0525400391	0.0356683045	-0.0999273693	0.0583174108	0.1244962063	-0.0138935363	-0.0414956735	0.0448627117	-0.0795157399	-0.0213523047	0.0138453647	-0.0188136538	-0.0464382384	0.1110855821	-0.0720378203	-0.0281403593	-0.0711962099	-0.004547341	-0.0890107218	0.0843470499	-0.0150228914	-0.1304723389	-0.0049761447	-0.1082393879	-0.0840590683	0.0511864722	-0.0067356772	-0.1412859468	-0.0198579207	0.0797962205	-0.0880935392	-0.0033699697	0.0506904456	-0.0060011195	0.0532944612	0.1509465851	-0.0158451058	-0.0276164309	0.181361717	-0.0641723402	-0.10039145	0.0374908694	0.0623506917	0.0674421897	0.0110913221	0.0603922096	0.0131852049	-0.0515048044	0.1087107687	-0.0572382917	-0.0152110441	-0.023084482	-0.0249257278	0.0498632731	0.1364819804	-0.0044750426	-0.0129995002	0.0118784755	0.073291306	-0.0374064324	0.0482307702	-0.0535201502	0.122198011	0.0421561971	0.0971506317	0.0601319245	0.0536843526	-0.0817154817	0.0918131425	0.0243034693	-0.0108639073	-0.003410608	-0.1111680566	-0.2367087435	-0.0302772086	0.0692942402	-0.0265250216	0.0524604532	0.0140855715	0.0748884889	0.037611767	-0.000241732	-0.0451973124	0.0400679213	-0.0410857983	-0.0557725506	0.0272433341	0.1760121975	-0.0201713059	-0.0544852359	0.0013410152	-0.1194927693	-0.0040223704	-0.0719981	-0.0003029999999999	0.0051837264036099	9.180899999999862e-08	0.170666	-0.0021919999999999	0.029126883556	4.804863999999998e-06	-0.0222016	0.0037729	1.423477441000002e-05	0.00049291104256	-0.00211527	-0.0001254099999999	1.5727668099999962e-08	4.474367172899999e-06	0.000466389	-0.000105653	1.1162556409000011e-08	2.17518699321e-07	0.00022015	5.7568e-05	4.8466022500000014e-08	3.314074624e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
288.9588034624716	0.3585656267975992	83497.1900984633	0.1285693087207551	300.1385540326902	2.657281346411878	90083.15161683407	7.061144153988524	204.215981607596	0.3440830223653108	41704.16714395399	0.118393126280047	209.2754470741125	430.0027264179127	1.174021	25.374113	0.0450772649999999	0.0256433	-0.0568145211	-0.0967988784	0.1979366375	-0.0147275285	0.0835737696	-0.0891068246	0.0673652665	0.0628085582	-0.1143204147	-0.0930834799	0.074452726	0.0402772241	0.1172492585	0.0845431929	-0.0474551414	-0.0283784397	-0.0742490916	-0.0069770959	-0.0848907968	0.1414543292	0.0155475508	0.1572845369	0.0718334122	0.0133300766	-0.0127196144	-0.020205421	0.0180748786	0.0550792547	-0.0488172233	0.1602791959	0.1779253996	-0.1001810163	-0.0028505758	-0.2155647441	-0.0360025114	0.0063152052	-0.0902926889	-0.1468296926	0.0037066622	-0.0060534151	0.0536526418	-0.0249513729	-0.0972928283	0.0120929623	0.0289824016	-0.1574345984	0.0499228188	-0.0307016415	-0.051609057	0.062979895	-0.0473142907	-0.0308462597	0.0709446297	0.0322749709	0.0981509184	0.0811429984	-0.1399540945	-0.0562166189	-0.0616460856	-0.0207912029	0.0037190963	0.0217808223	-0.0905079022	0.0776279663	-0.0126508003	-0.0544639512	0.1127255886	0.1519925295	-0.021642015	-0.0885210872	0.0811143174	-0.1781862097	0.0431600454	0.2045803242	0.0164490136	-0.0008177547	0.0506879019	0.0788929206	-0.0430374929	0.1121866102	0.0750018062	-0.0340783437	0.0215558798	0.0417735652	0.0462837869	0.0548568673	-0.0606683111	-0.1319992781	0.1762070913	0.0137888614	-0.0012773115	0.0114838917	-0.1306275904	-0.0778050612	-0.0800029321	0.012869146	0.0050753214	0.1146935205	0.071733346	-0.0678191496	0.1243702649	0.0497869568	-0.0065742036	0.0183506806	-0.0271358493	-0.0434847217	0.1188033928	0.0994838436	-0.0595709903	-0.0013410152	-0.1194927693	0.0040223704	-0.0739970999999999	-0.0019989999999999	0.0054755708084099	3.996000999999614e-06	0.175915	0.0052489999999999	0.0309460872249999	2.755200099999975e-05	-0.0441077	-0.0219061	0.00047987721721	0.00194548919929	-0.00192585	0.0001894199999999	3.5879936399999934e-08	3.7088982225e-06	0.000470526	4.1369999999999775e-06	1.7114768999999815e-11	2.21394716676e-07	9.52437e-05	-0.0001249063	9.07136238969e-09	1.5601583779690002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
