global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
311.584865216218	-0.1502905648608248	97085.12823180876	0.0225872538861857	310.11588740760897	-0.8600573186521387	0.7396985913671065	96171.8636226088	206.3285248548817	-0.0944352844537377	0.0089180229498583	42571.460168791535	207.1370134787126	423.2864315151452	0.801239	20.775057	0.05646	0.0322183	-0.0193347188	-0.0038747494	-0.0301749768	0.0027104463	0.0379337795	0.005593541	-0.0023727968	-0.0148395935	0.0113733155	-0.0094039398	-0.0156737643	-0.058565749	-0.0563204422	-0.09245408	-0.1036446673	0.0146069047	-0.0063109086	-0.0898199216	0.060955487	-0.0454193502	0.0824279875	0.0340248652	-0.0479129267	0.1378836488	-0.0019392099	-0.118513146	-0.0721721239	-0.1219759518	0.084649958	-0.1018171639	-0.0639098316	-0.0878627949	-0.1036654921	0.1391943492	-0.0299389893	-0.0959614941	-0.0405337762	0.0411538631	0.0603224132	-0.003799413	0.0428348858	-0.013346007	-0.0046535497	0.0103406155	-0.0006855255	0.0613153438	0.0856491398	-0.0915788645	-0.0537686045	0.0615118159	-0.0004174105	-0.1028673442	0.0701852063	-0.0891760477	-0.1000571778	-0.003916548	-0.0853928025	0.1434591851	-0.0821178743	-0.0938923115	0.0688585098	-0.0494145922	0.1050325893	-0.089552304	-0.07591468	-0.0776789306	-0.0473487963	0.1466480142	-0.0117873423	-0.0982320334	-0.0174967086	0.0883482294	0.0420960992	-0.0557715879	-0.0011749617	0.1032051888	0.0415163101	0.0118629387	0.0053789208	-0.0902945652	-0.0275191888	-0.0261840325	0.0669591371	0.0026020671	0.0505926979	-0.0061254405	-0.1393356433	0.0801551046	-0.024610328	-0.0344067357	0.0065784784	-0.0788043327	-0.0451344152	-0.0315902961	-0.0273171315	-0.0734225675	-0.0614488631	-0.0351560155	-0.0990055431	0.0444976032	0.0252872714	0.146663	-0.004833	0.0215100355689999	2.335788900000004e-05	0.154106	-0.004864	0.023748659236	2.365849600000007e-05	-0.223286	0.0251779999999999	0.0006339316839999	0.049856637796	0.00394428	-7.597000000000072e-05	5.771440900000111e-09	1.5557344718399998e-05	-0.00385386	-7.581000000000037e-05	1.4852236899600002e-05	5.7471561000000565e-09	0.00383173	-0.0002799199999999	1.4682154792900002e-05	7.835520639999971e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
311.92868037664425	0.3438151604262316	97299.50164151468	0.1182088645389153	311.01349759396214	0.8976101863531767	0.8057040466449846	96729.3956856295	206.47532454645184	0.1467996915701519	0.0215501494450917	42632.05964656262	207.26590894083245	423.39134341538073	0.8107799999999998	21.022425	0.0625435	0.050124	-0.0264110806	0.0050674809	-0.004444074	-0.0195013393	-0.0014896287	-0.0342876051	-0.0303127369	-0.0203803821	-0.0190597986	-0.02188139	0.0061110532	0.0591352079	0.119345444	-0.0215769314	-0.0404494846	-0.0353470008	0.0709806746	-0.1313319434	0.030375125	-0.0081104747	0.0396424998	0.0995099351	0.0072071886	0.0059591917	0.1607511606	0.0542863459	0.090642644	-0.0251910518	-0.0437552893	0.0079446217	-0.0755287973	0.0313065493	0.0631255162	-0.0156866185	-0.1286624043	0.0198541023	0.0099927707	-0.0868213489	0.1101594235	0.1016522439	-0.184020193	-0.0189326984	0.017897032	0.0186035081	-0.001110782	-0.0597789784	-0.102742779	-0.042855505	-0.045085018	0.0058456755	0.077604294	-0.1453072417	0.0447161437	-0.0238359864	-0.0736611216	0.063119471	-0.0091607093	-0.0140698421	0.1646198019	-0.0352026427	-0.0823039455	-0.0598232458	-0.0692707829	0.0200971043	-0.0804583365	0.0640905626	0.0780482795	0.019782188	0.0849293261	-0.0820383791	-0.0280238958	-0.0936062376	0.0654142259	0.0836142026	-0.0009794951	0.1057340532	0.0198214613	0.0246351756	-0.0125086237	-0.0708804077	0.0169840651	-0.0538596249	0.0342812217	-0.0218687882	0.1386263443	0.0585564627	0.0306252999	-0.061186627	0.0767303278	0.0027246637	-0.0846095809	0.0551204938	-0.0702310852	-0.0486418823	-0.009363986	-0.061470651	0.0354258319	-0.0426071009	-0.1004830656	0.0494296957	0.0173718128	0.14935	0.002687	0.0223054225	7.219969000000122e-06	0.152665	-0.0014409999999999	0.0233066022249999	2.0764809999999937e-06	-0.266976	-0.0436899999999999	0.0019088160999999	0.0712761845759999	0.00423119	0.00028691	8.231734810000027e-08	1.7902968816100002e-05	-0.00385386	0.0	1.4852236899600002e-05	0.0	0.00383933	7.599999999999968e-06	1.47404548489e-05	5.7759999999999505e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
311.85030215262776	-0.0783782240164896	97250.61095268524	0.006143145999979	311.9983189041232	0.9848213101610668	0.96987301294736	97342.95099899896	206.4683447976745	-0.0069797487773541	4.871689299497729e-05	42629.1774034914	207.22664446666323	424.96891954762185	0.779617	20.214418	0.0602924999999999	0.035147	-0.0362785088	0.0071415321	-0.0137098998	-0.0394670726	0.0227088421	-0.0337855154	0.0733032568	-0.0213053401	0.00234663	-0.0072456089	-0.0002482337	0.031807778	0.0192149156	0.0051240415	-0.1490391235	0.0076730552	0.0970045461	-0.054329372	0.0129713616	0.0178024804	-0.0227986492	-0.0132495224	-0.0082643057	-0.0293019453	-0.065832699	0.1019836558	0.0224240358	-0.0027650896	-0.0187729211	-0.0070059711	-0.0069882729	-0.0151533394	-0.0077121615	-0.0749452304	0.0071855702	0.0334042343	-0.0472831101	0.0206379331	-0.0495894218	0.0576962215	0.0705240894	-0.0212251498	-0.0046393725	0.0076256467	0.0079768483	-0.0282477678	0.0100519126	-0.0066635356	-0.1388783237	0.0456575377	0.0892132619	-0.0669243248	0.0120117074	0.0402574149	0.0337231168	0.0213168467	0.0348538633	-0.0454663477	-0.0388924561	0.1000769012	-0.0308668609	-0.0216564956	-0.0361190408	-0.0044692144	0.0004166647	-0.0240423921	-0.0109539694	-0.0284039742	0.0274276992	0.0605179933	0.0258488245	-0.0012482219	0.0217119105	0.0160332682	0.0022868974	0.1072314852	0.021136377	0.0084326946	-0.0020842328	-0.0860393055	-0.0100821725	-0.0855410446	0.0099143941	0.0686716358	0.0099023235	-0.0955565661	-0.0278432454	0.0518022828	-0.0774763895	-0.0572999779	-0.0193521335	0.1114658747	0.0334011744	-0.0142012722	0.0132208324	0.0504820049	-0.0235936703	0.127828104	-0.1019099918	0.0542622434	0.0093776556	0.151808	0.0024579999999999	0.023045668864	6.041763999999941e-06	0.175781	0.0231159999999999	0.030898959961	0.0005343494559999	-0.252051	0.0149249999999999	0.0002227556249999	0.063529706601	0.00395091	-0.0002802799999999	7.855687839999998e-08	1.5609689828100003e-05	-0.00389234	-3.8480000000000025e-05	1.51503106756e-05	1.480710400000002e-09	0.00391644	7.711000000000003e-05	1.53385022736e-05	5.945952100000004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
311.7396588978213	-0.1106432548064617	97181.61492972996	0.0122419298341676	310.9316391721184	-1.0666797320047865	1.1378056506698029	96678.48423826044	206.48680191383423	0.0184571161597375	0.000340665136934	42636.799364603015	207.2748561981704	424.2602124109058	0.792809	20.556463	0.0282055	0.0187491	-0.0250148447	-0.0118293201	-0.0122434235	-0.0232142969	0.0155848484	-0.0269427978	0.040529895	-0.0133219304	-9.17838e-05	-0.0210467723	-0.0064981836	0.0243988858	-0.1393851236	-0.0811107806	-0.0684179448	-0.022146851	0.0284488676	-0.0901861431	0.0469055746	0.0174810997	0.0975179881	0.0681827522	-0.0401122915	0.0528070239	-0.054436412	-0.1046656584	0.0049597841	-0.0269897453	-0.0043823481	0.0319559128	0.0101824153	-0.0570607737	0.0994066349	0.0016410221	0.0458167876	0.0283284992	-0.0883226464	-0.1329080831	-0.0958950245	0.0123453349	-0.0644079774	-0.0127432247	0.0022028974	0.0180044334	0.0041993871	-0.0060434155	0.1569920256	-0.0681407805	-0.022088175	-0.0060687645	0.0285716582	-0.096635891	0.0642198845	0.0186257948	-0.110863122	0.0387375671	-0.0232934725	0.076042816	-0.0814460977	-0.0874738964	0.006490937	-0.0021198624	0.0118341838	-0.0023274386	0.0035894817	-0.0247667913	0.1102267958	-0.0072602184	-0.0612121671	0.1344741222	0.0836752533	-0.0819656067	0.0154602205	0.0545453465	-0.0049612598	0.0791143687	0.0239826074	0.0215227161	-0.0123408158	-0.0756781288	-0.0333993517	-0.0185884472	0.0379280321	0.012262252	0.0673520429	0.0395357174	-0.0257394609	0.1077572755	0.0882185036	-0.0003659915	0.016562273	-0.0861542843	-0.0596294484	-0.0577509725	0.0181355852	-0.0698788554	-0.0526620891	-0.0464424423	-0.1032856033	0.0589855141	0.0013410152	0.151139	-0.000669	0.0228429973209999	4.475610000000039e-07	0.158341	-0.0174399999999999	0.025071872281	0.0003041535999999	-0.249562	0.002489	6.195121000000094e-06	0.062281191844	0.00402025	6.93400000000002e-05	4.808035600000028e-09	1.6162410062500003e-05	-0.00394475	-5.241000000000013e-05	1.5561052562500002e-05	2.7468081000000142e-09	0.00388604	-3.0400000000000305e-05	1.51013068816e-05	9.241600000000186e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
311.696486158618	-0.043172739203328	97154.69948362952	0.0018638854103185	311.05658328032786	0.1249441082094335	0.0156110301762506	96756.19800203154	206.345147621417	-0.141654292417229	0.0200659385602258	42578.319946904376	207.146798247454	423.4690193126579	0.750781	19.466745	0.0670075	0.0302476	-0.028600079	-0.0016649308	-0.0077319778	-0.0092228241	0.0333520838	-0.0031887801	-0.054957718	-0.0040489706	0.0106119806	-0.0251194136	-0.0197432864	0.0286602798	0.0812839345	-0.0977306742	-0.0217073788	-0.0135645532	0.0163738983	-0.1391979679	-0.0229155438	0.0164679189	-0.0011380373	0.0097085207	-0.1253381705	-0.0208199617	-0.0073931042	-0.062257606	0.0521373661	-0.1003708018	-0.0920208307	0.0725360577	-0.0416766525	0.1534676494	0.0238153081	0.017871053	0.0693507686	-0.0152540445	-0.0547313966	-0.0038100981	0.0599552551	-0.0838638893	-0.0263871715	-0.0046864075	-0.0073948176	0.0187342346	0.0109424495	-0.0272495034	-0.0532169615	-0.1153763972	-0.0129925699	0.0176721022	0.0197326495	-0.1503836542	-0.019044025	0.0278638873	0.0034667217	0.0126499391	0.0815273634	0.1213908236	-0.0293728166	-0.0612821515	0.0237586588	-0.0675586629	-0.1011498421	0.0530255705	-0.039432769	0.1505012117	-0.0340971671	-0.0223572471	-0.0332958576	0.0424229145	-0.0087058052	0.050729321	0.0492711341	-0.0323973737	0.0033429848	0.0906481286	0.0264070414	0.0173526191	-0.0225356368	-0.0464909304	-0.0238139469	-0.0557458134	-0.0070693732	-0.0440510141	0.0532697666	0.011700517	-0.0950750165	-0.0156560645	0.0931457055	-0.0166255673	-0.0617320005	0.0480389152	0.0451480162	0.0048189458	0.067757179	0.0298266522	-0.0446839933	0.0353283281	-0.1046092073	0.0635899959	-0.0067017003	0.155723	0.004584	0.024249652729	2.1013056000000044e-05	0.17019	0.0118489999999999	0.0289646361	0.0001403988009999	-0.26422	-0.014658	0.000214856964	0.0698122084	0.00364608	-0.00037417	1.4000318890000036e-07	1.32938993664e-05	-0.00370259	0.00024216	1.37091727081e-05	5.864146560000018e-08	0.00398804	0.000102	1.59044630416e-05	1.0404000000000022e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
311.374955373218	-0.3215307854000002	96954.36283367348	0.103382045959941	311.74895354023687	0.692370259909012	0.4793765768064728	97187.41003343277	206.4324656812727	0.0873180598557041	0.0076244435769643	42614.36288724983	207.2922565750194	423.2202269309509	0.748565	19.409288	0.087093	0.0372024	-0.0233640332	-0.0032328129	-0.0058990152	-0.0256241333	0.0103564037	-0.0178214316	0.0020563085	-0.0090245373	-0.0198603494	-0.0012390737	0.0117208846	0.0008548742	0.0690605905	0.0138928259	0.0073449761	0.0372456619	0.0705252433	0.0052970683	-0.0033027803	0.0476089599	0.0421242229	0.026787319	-0.0547781895	0.0240485296	-0.0289818585	-0.0436659853	0.0352414379	0.0166327995	-0.0197013053	-0.1093999736	0.0079439093	-0.035687864	0.0189372362	0.1072470206	-0.011546038	-0.0537949202	0.141744605	-0.0024979952	-0.0578145389	-0.2219960629	0.0387712526	-0.0104256006	0.020905763	-0.0032793909	-0.0221958758	-0.0173502579	-0.0765969637	0.0076085746	0.0034870493	0.0529101738	0.0536178486	-7.87966e-05	-0.0027584933	0.0263411682	-0.0640639132	0.0291879794	-0.0156924807	0.0675842406	-0.0167623678	-0.0158894163	-0.023810132	0.003940168	-0.0177211997	-0.1173533631	0.0422988873	-0.0020888957	0.0306689302	0.0590194888	-0.0254030153	-0.0100675174	0.0147208485	-0.0040194622	-0.1486490935	-0.2193257884	0.000722567	0.0668154001	0.0241919347	-0.0222453753	-0.0247293195	-0.0438627049	-0.0342118642	-0.0641262381	0.0083705454	-0.0045718191	0.1408960844	-0.0170211278	-0.0215300805	-0.0527954866	-0.0985402234	0.0319527144	-0.0757374133	0.0316102646	-0.0228307915	-0.0121737849	-0.0184534145	-0.0112450916	0.0134810495	0.0178379022	-0.1058801375	0.0680664159	-0.0147140554	0.165318	0.0095949999999999	0.0273300411239999	9.206402499999984e-05	0.161521	-0.008669	0.0260890334409999	7.515156100000017e-05	-0.245512	0.018708	0.000349989264	0.060276142144	0.00391165	0.00026557	7.052742490000007e-08	1.53010057225e-05	-0.00404036	-0.0003377699999999	1.63245089296e-05	1.140885728999999e-07	0.00438712	0.00039908	1.9246821894400003e-05	1.5926484640000037e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
310.7523486305527	-0.6226067426652548	96567.02217940458	0.3876391560122388	310.25995685965927	-1.4889966805775998	2.217111114771111	96261.24083055762	206.15064060473404	-0.2818250765386665	0.0794253737660252	42498.086621742215	206.9210550388946	418.7025233656466	0.79518	20.61796	0.0800509999999999	0.0402502	0.0024597863	0.0061913432	-0.0048771388	0.0036165673	-0.0109558999	-0.0092283622	0.0966374213	0.0020751079	0.0080326732	0.0399891089	0.0097537308	0.038078194	-0.0404765258	-0.021576063	-0.1309372527	-0.1327879822	0.0742055222	-0.0651478657	0.0168257155	-0.0022284753	0.03070687	0.0355673055	0.0354527622	-0.0654152053	0.0896789676	-0.032978529	0.0501512448	0.0365638921	-0.1301277642	-0.0303204849	0.0103192332	-0.0216093228	0.1361576477	-0.1186216712	-0.0848663662	-0.0825406837	0.0112741601	0.0088547023	0.0410604677	0.0956618066	-0.1042084862	0.0019993606	-0.0072702505	-0.0356434002	0.0062121338	-0.0260409298	0.0675196322	-0.0139229518	-0.1270106676	-0.0938659629	0.0957027774	-0.0829268467	0.0322086006	0.0064929865	-0.0156600568	0.0076759268	0.0093444825	-0.0448297902	0.0830048646	-0.076987796	0.0129062675	0.023101435	-0.1126171836	-0.0403338724	-0.012392578	-0.0316484585	0.1164571678	-0.1150151543	0.0646963731	-0.1145681272	0.093094257	-0.0002692004	0.0314071766	0.1747651179	0.0006586855	0.0607571866	0.0354140495	0.0491773294	-0.0087447131	-0.0494072587	-0.0358742241	-0.024629001	-0.0236618804	-0.003956222	0.0466606295	0.0177976275	0.0632846711	0.1385453145	0.017626225	0.0140107869	-0.0251625757	0.0521256656	-0.0550191317	-0.0496929084	0.0174326354	0.0391218993	-0.0065130206	0.0428136434	-0.1070977539	0.0724057592	-0.0226597522	0.15902	-0.0062979999999999	0.0252873603999999	3.966480399999998e-05	0.152074	-0.009447	0.0231265014759999	8.924580900000021e-05	-0.247411	-0.0018989999999999	3.60620099999994e-06	0.061212202921	0.00364092	-0.0002707299999999	7.329473289999993e-08	1.3256298446400002e-05	-0.00361353	0.0004268299999999	1.30575990609e-05	1.8218384889999965e-07	0.00383654	-0.00055058	1.47190391716e-05	3.031383364000007e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
311.044079268406	0.2917306378532771	96748.41924793043	0.0851067650622799	310.08986200815366	-0.1700948515056097	0.0289322585087154	96155.72252023578	206.4166669845581	0.2660263798240692	0.0707700347622999	42607.84040901396	207.19679911831705	416.6059784100863	0.871345	22.592794	0.0592305	0.0311003	0.0156547051	0.008784944	0.0036759278	0.00651851	0.0028545268	0.0192794025	-0.0487807755	-0.0010418002	-0.0091899796	-0.0054582853	-0.0304858229	0.0102547778	-0.0966245085	-0.1245366212	0.0526835322	-0.0274695807	0.0434705366	-0.1047266658	0.0263619739	-0.044203127	-0.1602300945	-0.0267814913	-0.2366473833	0.0498339643	-0.0009654946	0.0567167854	0.0129897482	-0.0616611735	0.1518408965	-0.149491266	-0.0161794022	-0.0041547518	-0.0704900939	-0.0107498346	0.006829851	0.046359679	-0.0543903538	0.1900596146	-0.0723357681	0.0990352261	0.216471713	-0.0016194226	0.0098313768	6.01466e-05	0.0236854077	0.0059942734	0.0937393262	-0.0970185688	0.0905300518	-0.022709498	0.0561712861	-0.108663825	-0.0066682809	-0.0396369724	0.1192348577	0.043096184	0.0977358847	0.2096769402	-0.0107713308	0.1176406155	-0.0671294012	-0.0569685618	0.1039271837	-0.1356494786	-0.0208420375	-0.0307171412	-0.0773880347	0.0401740893	0.0903253402	0.0698579609	-0.0720032235	0.1576433308	-0.0155071873	0.0140930904	-0.0067083145	0.0231967513	0.0434931541	0.0262694181	-0.0037690305	-0.0693061801	-0.0061233197	0.0066016193	-0.0618588774	-0.0203553606	-0.0478228192	-0.0219759441	-0.1074908153	-0.0237944453	0.0269056715	-0.0089021492	-0.0029854888	-0.0075289346	-0.0069993823	0.0088896827	0.0343781325	0.0230031022	-0.0497847677	0.1978950662	-0.1082614433	0.0765992869	-0.0305027946	0.154497	-0.0045229999999999	0.023869323009	2.0457528999999994e-05	0.174905	0.022831	0.030591759025	0.000521254561	-0.239149	0.0082619999999999	6.826064399999987e-05	0.057192244201	0.00340916	-0.00023176	5.3712697600000055e-08	1.16223719056e-05	-0.003451	0.00016253	1.1909401e-05	2.6416000900000045e-08	0.00375854	-7.799999999999994e-05	1.41266229316e-05	6.083999999999991e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
311.2345751877108	0.1904959193047943	96866.9607922748	0.0362886952717787	310.5151472645041	0.4252852563504348	0.180867549269055	96419.65668069666	206.40606984764383	-0.0105971369142707	0.0001122993107798	42603.46566995043	207.22853079410183	417.31234392553625	0.821813	21.308516	0.1390935	0.0786621	0.0136298841	0.0105501515	-0.0040360335	0.0100807607	-5.5347e-06	0.0057065461	-0.0571385447	-0.0034724704	0.0037434216	-0.004503029	0.0465745356	0.0644508954	0.1107931225	-0.0740750141	0.0145693205	-0.0449479305	0.0740690134	-0.0121348872	-0.147260833	-0.0094545905	-0.0148881049	0.0266583752	-0.0011602978	0.0749207242	0.0889342577	0.0247176967	0.0409106194	-0.0374843872	-0.0924903934	-0.0360046782	0.0427624333	0.0807353015	-0.0440555788	0.0641577872	0.0150378572	-0.0876855797	-0.0081870915	-0.0686862021	0.0378935755	-0.1175652635	-0.0743102777	-0.0023605015	0.0006396313	0.0013381211	-0.0488617526	-0.0670012101	-0.0918785274	-0.08217559	0.0145808035	-0.0127062663	0.0924110812	-0.0359507805	-0.1172304779	-0.0818850114	-0.0484958118	-0.0110076728	-0.0709193065	0.0442219262	0.0841498914	0.0088372582	-0.0330560401	-0.0348923255	-0.0936987527	-0.0325843965	0.0101129545	0.0805940994	-0.0499561094	0.0126421911	-0.076515292	-0.0708372943	0.0495942243	-0.0210545138	0.0202437781	-0.0374981848	-0.0005146621	0.0454232446	0.0308489761	0.057517043	0.030584221	-0.0753274871	0.0579597429	0.0671004781	0.0124839102	-0.1031439305	0.0340078203	0.0315252548	0.0425599649	-0.1117940977	-0.0375316498	0.0859718181	-0.0087537572	0.0227490865	-0.1458597839	0.0188350834	-0.1186129978	0.019288965	0.0404455608	0.0829823634	-0.1093706198	0.0806385538	-0.0382076517	0.123699	-0.0307979999999999	0.015301442601	0.0009485168039999	0.129217	-0.045688	0.016697033089	0.002087393344	-0.233918	0.005231	2.7363361000000145e-05	0.0547176307239999	0.00375772	0.0003485599999999	1.2149407359999996e-07	1.41204595984e-05	-0.003451	0.0	1.1909401e-05	0.0	0.00295957	-0.00079897	8.759054584899999e-06	6.383530609e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
311.3004975174765	0.0659223297657263	96907.9997546284	0.0043457535617411	310.5772302474505	0.0620829829463787	0.0038542967715203	96458.21594817788	206.5630908675748	0.1570210199309656	0.0246556007001607	42668.31050876597	207.31282367676403	418.8854159637539	0.8636169999999999	22.392441	0.138478	0.061342	0.0110150526	0.0010561018	-0.0054166165	-0.0083000073	-0.0267126021	-0.0195354016	0.0932579326	-0.015437361	-0.0018520334	0.0281829571	0.0214878965	0.0863612858	-0.0428538478	0.0218001756	-0.1005494455	-0.1191575744	0.0639754813	-0.0318571457	-0.0072395352	-0.1029868278	-0.0612509685	-0.0196561815	-0.0117839432	-0.0862146538	-0.0291373346	0.1048339591	0.0013824062	0.0654784177	-0.0459227677	0.1130610358	-0.0958733682	-0.0272453085	0.0175251054	-0.0245866135	0.1143607806	-0.0332124012	-0.1259441311	0.0439132146	0.1509632149	0.0440842577	-0.0554745214	-0.0149438108	0.0013386059	-0.0231569037	-0.0036199264	-0.0812886205	0.0624466768	0.0247318984	-0.1030247036	-0.0910266697	0.0886516234	-0.0420520562	0.00881956	-0.0376554214	0.0651647221	-0.0123988707	0.1488588096	-0.0777867695	-0.014069941	0.0739178533	-0.0344820839	0.0312135438	-0.0528481968	0.1355576321	-0.0628958305	-0.032539071	0.023610337	0.0107823988	-0.0849267727	-0.0199823391	-0.0204060981	0.1133973526	0.1864670077	0.0641185799	-0.0006951556	0.0132095937	0.0183066625	0.0182787474	-0.0276025674	-0.0214860277	0.0072560379	0.0043768363	-0.0160409022	-0.0201901595	0.0016458277	-0.0131969829	0.1175834996	0.098345774	0.0545328013	-0.0254829188	0.0079125998	0.0731139228	-0.0456160739	-0.0889738742	-0.0168587224	0.0455727265	-0.003544243	0.1466485288	-0.1104247249	0.0845154255	-0.0457394187	0.149179	0.02548	0.022254374041	0.0006492304	0.151543	0.022326	0.022965280849	0.000498450276	-0.24386	-0.009942	9.884336400000012e-05	0.0594676996	0.00326283	-0.00049489	2.449161121e-07	1.06460596089e-05	-0.00405519	-0.00060419	1.6444565936100003e-05	3.650455561000002e-07	0.00347509	0.00051552	1.20762505081e-05	2.6576087040000024e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
