global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
296.34941213622085	-0.0054397331101654	2.959069630983011e-05	87822.97407348368	274.4278339270888	2.3549410733096465	5.54574745876079	75310.63603391382	202.92341197967528	0.0324344285328663	41177.91112947302	0.0010519921542536	202.4462915025455	360.11460480109605	0.8687129999999998	27.540819	0.1048817500000001	0.0496778	-0.0873973882	0.083118587	0.0353935679	0.0434964186	-0.0403247389	-0.0888594946	-0.015345763	0.0532875342	-0.0314606515	-0.069980844	-0.015609313	-0.0661504918	-0.0460277666	-0.0801428806	0.0264488751	-0.0059281222	0.0240984189	-0.0322154616	-0.0169866602	-0.0856896588	0.0447376387	-0.0660239396	-0.0763852167	0.0956607515	-0.0770112345	-0.0069279292	0.0801086188	0.021975906	-0.0346585367	-0.0513901926	0.1136394227	-0.0527141871	0.0228145103	0.0787511099	-0.0654027063	-0.0481882367	0.0325642679	0.0720317059	0.0321740581	-0.0454707047	-0.0811968351	0.0206532691	-0.0047682291	0.0221028691	-0.0310361729	-0.024036767	-0.0790539072	-0.0211377143	-0.067570854	-0.0611960968	0.1174753867	0.0429207861	0.0172510072	0.0464477347	-0.102624526	0.0035172993	0.0293170698	0.0547535117	-0.120832063	-0.0114352321	0.0924521587	-0.0387232749	0.0041404818	-0.0501192731	0.0065528575	0.0899308661	0.0894408604	-0.0271011305	0.0697737087	0.0303848139	0.0206756567	0.0300489627	0.0040333388	-0.1262835246	0.0668794851	-0.0319230085	-0.0652067696	-0.0544457464	0.0641709375	-0.0315498747	0.1112145145	0.0517252756	0.0052444848	0.039465658	0.0454226617	0.0663946228	0.0147266644	0.0871505148	0.0123498284	-0.0604544321	-0.0776238888	-0.0186974948	0.1019099918	-0.018309	0.0099193	9.839251249000004e-05	0.0003352194809999	0.242414	0.0380659999999999	0.0014490203559999	0.058764547396	1.23896	0.0147600000000001	0.0002178576	1.5350218816	0.00467705	0.00058008	2.1874796702500004e-05	3.364928064000002e-07	-0.0057542	-0.00014162	2.0056224400000086e-08	3.3110817640000004e-05	-0.000136536	0.000121029	1.8642079296e-08	1.4648018841000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
295.2278356442465	-1.1215764919743378	1.257933827349462	87159.47493918623	271.827491827199	-2.600342099889758	6.761779036459077	73890.18531306596	202.4097246265412	-0.5136873531340882	40969.69662339224	0.2638746967699054	201.9016773949087	359.21335788171444	0.7903879999999999	25.057682	0.0700664999999998	0.0369201	-0.0609711051	0.0743496898	0.0397654015	0.0990181384	-0.0126895326	-0.0879448799	-0.0343223506	-0.0059703902	-0.005927891	-0.054798226	-0.0488868764	0.0226557086	-0.018424863	-0.0820719261	-0.02040373	-0.0165352309	0.0615325514	-0.0530885374	-0.0115120173	-0.1768907666	0.0791387456	-0.057273344	-0.0121628935	-0.0519806044	0.0591531381	0.019664438	0.059482469	-0.0433486593	-0.068417618	-0.0004975317	0.068448537	-0.0403227093	0.0236063016	0.0606862268	-0.0314069489	-0.0314560106	-0.0172923223	-0.0736746999	0.0004856719	-0.0173044079	-0.0822105432	-0.0262157375	-0.0153421121	0.0552091417	-0.0557516452	-0.0107755074	-0.1815567946	-0.0257704475	-0.0884162066	-0.0123102976	-0.0429552501	-0.0492423692	0.049718084	0.0667466395	0.0073815365	0.0579516877	0.0362370905	0.0556351233	-0.0623229168	0.0395098215	0.0728955731	-0.0380174708	-0.0304073758	0.0038435468	-0.005549065	-0.0652577779	0.0917205741	-0.0268823341	0.0902355761	0.047600064	-0.0003913088	0.0255773308	-0.0190023317	-0.1565533136	0.133790489	-0.0055027549	-0.0565255042	-0.034234043	0.0785830734	-0.0277486553	0.1615802489	-0.0196591231	0.1069617711	-0.0574187505	0.0415698022	0.072960152	0.0176062711	-0.0328320597	0.0005250579	0.0152940108	-0.0796436494	-0.0133823145	0.0974781683	-0.017716	0.0005929999999999	3.516489999999997e-07	0.000313856656	0.236232	-0.0061819999999999	3.821712399999992e-05	0.055805557824	1.25328	0.0143199999999998	0.0002050623999999	1.5707107584	0.00519037	0.0005133199999999	2.69399407369e-05	2.6349742239999936e-07	-0.00622031	-0.0004661099999999	2.1725853209999965e-07	3.86922564961e-05	-0.000136536	0.0	1.8642079296e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
294.1526676082067	-1.0751680360398268	1.1559863057217383	86525.79186102413	271.4263839909596	-0.4011078362394187	0.1608874962926683	73672.28192640786	202.2785738213857	-0.1311508051554994	40916.62142721378	0.0172005336929357	201.7936098541767	351.90076344696746	0.750071	23.779497	0.1776921	0.0972283	-0.0224964846	0.0768414089	0.0806039251	0.1095250699	0.0072742859	-0.0735318801	0.0098822339	0.0288786899	0.0007117472	-0.0656741408	-0.0242893272	-0.0480183108	-0.0124077544	-0.0708536846	-0.030568953	-0.0324132049	0.0416081615	-0.0485925062	-0.0659665385	-0.0672734774	0.0750857133	-0.0783794559	-0.0722558726	0.1445962438	-0.0426571919	0.0036434587	0.0828301332	-0.0552303945	-0.1051912932	-0.056781501	0.0167614562	-0.0121461664	0.0339778174	-0.0176514562	-0.119122681	0.082990059	0.0648256536	-0.0965535935	0.0426920959	-0.0120226534	-0.0686723339	-0.034909485	-0.0296631368	0.0413536352	-0.0454759759	-0.0695843578	-0.0619437716	-0.0595790797	-0.0958627031	-0.0685992753	0.1586969459	0.0169939302	0.0434807729	0.0575562386	0.0008128604	0.107261755	-0.0385398742	0.0302563617	-0.0771958694	0.0160685204	0.0833837845	0.0962266225	0.0183447782	0.1119604061	-0.028537234	-0.0108440861	0.1000016004	-0.0241981261	0.1086978988	0.0891725765	-0.0485294567	0.0219228351	-0.0800346272	-0.1134090752	0.0869062688	0.0101399079	-0.0580967037	-0.0684916512	0.0889093934	-0.0189737695	0.1005321067	-0.0800402132	0.0754509281	-0.0696831623	0.0649654908	0.0967078322	0.0946694145	0.0604945999	-0.0025669808	0.0076375608	-0.081623307	-0.008040184	0.0926047444	-0.0252019	-0.0074859	5.603869881e-05	0.00063513576361	0.307418	0.071186	0.005067446596	0.094505826724	1.27423	0.02095	0.0004389025	1.6236620929	0.00656444	0.00137407	4.30918725136e-05	1.888068364900002e-06	-0.00617969	4.061999999999989e-05	1.649984399999991e-09	3.81885684961e-05	-0.00028325	-0.0001467139999999	8.02305625e-08	2.1524997795999988e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
293.1281077239766	-1.0245598842300865	1.0497229563735682	85924.08753783922	269.9294825257926	-1.4969014651670136	2.240713996419152	72861.92553664217	201.89723683039347	-0.3813369909922244	40762.49423974799	0.1454179006990038	201.4198606481038	345.22199129728256	0.7756509999999999	24.59046	0.1399416	0.0834482	0.0160598726	0.0768661108	0.0780387702	0.0870230449	0.0357099848	-0.0506668707	0.0144985003	-0.0049758793	0.0111784478	-0.0507036168	-0.0015899219	-0.0283410021	0.0081846292	-0.0351771989	-0.0334878397	-0.0566728407	0.0434889767	-0.0619505385	-0.042361384	-0.0797302313	0.1305741613	-0.1115689693	-0.0199486789	0.0359583907	0.1447338165	-0.0398458208	0.0059695482	0.064840018	-0.0733176954	-0.0397009205	-0.0322462063	-0.0627861045	-0.0345910136	-0.0424532125	-0.0934547084	-0.0442338768	0.0481254492	-0.0234884229	-0.0202689641	0.0087302389	-0.0338225093	-0.0367097043	-0.054415095	0.0409715688	-0.0630532255	-0.0401218462	-0.0873728108	-0.0756907168	-0.1458813979	-0.0145610689	-0.0078498881	-0.1521949637	-0.0103059688	-0.0082575612	-0.0576659976	0.093819466	-0.0228204196	-0.0497142379	-0.0477563246	0.0051923713	0.0527523153	0.1007415918	-0.0719090272	0.036014712	-0.0082373331	0.0285718576	0.0928534551	-0.0284128025	0.0956122232	0.0848297493	-0.0684609249	0.0129873765	-0.1201406084	-0.0746083238	0.0763730134	0.0385810408	-0.1023112839	-0.0103519485	0.0754562317	0.033190382	0.0820925037	-0.0421883013	0.0744520387	-0.0245475639	0.0071463052	0.0589000694	0.0166406397	0.011465547	-0.0001742856	-0.0045382425	-0.0835618648	-0.0026818616	0.0873117978	-0.0173968	0.0078050999999999	6.091958600999998e-05	0.00030264865024	0.325105	0.0176869999999999	0.0003128299689999	0.1056932610249999	1.3389	0.06467	0.0041822089	1.79265321	0.00595569	-0.00060875	3.54702433761e-05	3.70576562500001e-07	-0.00648168	-0.00030199	9.119796010000016e-08	4.20121756224e-05	-0.0001984	8.484999999999998e-05	3.936256e-08	7.199522499999996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
293.7405935123364	0.612485788359777	0.3751388409426975	86283.53627697963	269.92093624152574	-0.0085462842668562	7.303897476991413e-05	72857.3118215018	202.16357977231343	0.2663429419199588	40870.11298635654	0.0709385627105785	201.68639875395752	343.12350508856605	0.777459	24.647778	0.1197644999999999	0.0727165	0.0072636075	0.0735915409	0.0713774354	0.0322208153	0.0198587916	-0.0611651428	0.0231183969	-0.006834071	0.0231166058	0.0257367693	0.0961482969	0.0304494518	-0.0047976484	-0.0347604031	0.0371793258	0.0001551203	0.0344724605	-0.0530753025	-0.0500942432	-0.0299359525	0.0600213926	-0.1145595286	-0.0469216392	0.1314436313	0.0541616697	0.0104772167	0.0674087235	-0.0779223127	-0.0138192065	-0.0391715985	-0.0019748864	0.0035618921	-0.0894972494	-0.0127894505	-0.0980908843	0.0773808687	-0.0521539709	-0.0339751525	-0.0622190709	-0.0051448423	-0.0368929369	0.0325616999	-0.0005136585	0.033214201	-0.0560217936	-0.0482519815	-0.0245039631	-0.0395681397	-0.1288718048	-0.0483208415	0.1239655233	-0.0751239217	0.0283185568	0.049504948	0.0618876823	0.0178792456	-0.066599602	-0.0021085924	-0.0340559998	-0.0933724487	0.0866349453	0.1011566973	0.0160782359	0.027063526	-0.0837576739	-0.0375499647	0.0841651473	-0.0342689524	0.087630261	0.0781661521	-0.0398862466	0.0079031993	-0.0517456112	-0.0348443253	0.0465442444	0.0309075857	-0.1308984724	-0.0339660206	0.0193961096	-0.0334977142	0.1143475025	-0.0191421008	0.0197274124	0.0140034854	-0.0174548487	0.0476901949	0.0772978508	0.0789396273	0.0644370402	0.016226555	-0.0854583468	0.0026818616	0.081623307	-0.0171955	0.0002013	4.052169000000059e-08	0.0002956852202499	0.280109	-0.0449959999999999	0.0020246400159999	0.078461051881	1.34964	0.0107399999999999	0.0001153475999999	1.8215281296	0.00489413	-0.0010615599999999	2.39525084569e-05	1.126909633599999e-06	-0.0066348	-0.0001531199999999	2.344573439999989e-08	4.402057104e-05	-0.000136536	6.186399999999999e-05	1.8642079296e-08	3.827154495999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
294.95238385647724	1.2117903441408655	1.4684358381530378	86996.90874261869	271.4488106960146	1.527874454488881	2.334400348679696	73684.45682828077	202.3263026460012	0.1627228736877839	40935.93274240127	0.0264787336212104	201.82619930309085	348.6942680782236	0.838507	26.583199	0.0721455049999999	0.0352021	-0.0269689345	0.0883495677	0.0421792511	-0.0024838226	-0.0141713436	-0.0904469824	-0.0189161687	0.0143967034	0.0202454502	-0.0058338953	0.0706212105	-0.0696303151	-0.0195433306	-0.0486133874	0.0759017054	0.0037241107	0.0236231927	-0.1042962015	0.0101574305	-0.0452211174	-0.0377852147	-0.0822573949	-0.0372007589	0.1418284618	0.1262643164	-0.1196592165	0.0711571362	0.0295500367	-0.0408331581	0.0334706375	0.0827563986	0.0843148108	-0.0769327043	0.1381485417	0.040451401	-0.0161723524	-0.0584042857	0.0171758199	-0.0011568807	-0.0179091541	-0.053783751	0.0730938997	0.0036449015	0.0191808023	-0.0993508742	0.00249957	-0.0233108505	0.0736716452	-0.0736107131	-0.0116942501	0.1072203246	-0.1716024891	-0.0999827199	0.0973220705	-0.0761993687	0.0292248958	0.0708475394	0.0295942421	0.0150830308	-0.1118002537	0.0505499039	-0.1618717504	0.00574056	-0.0573101508	0.0775675941	-0.0655116505	0.0858089744	-0.0451488718	0.0516789057	0.0388116654	-0.0023812362	0.0317292621	-0.0349779646	-0.0468218519	0.0371515453	0.0016190129	-0.1512115839	0.0483882167	0.0920909865	-0.040905705	0.1458848671	0.0540187576	-0.022263238	0.0500911346	-0.1182446717	-0.0121838368	0.095840911	0.030693543	0.0152702276	-0.1294892405	-0.0873117978	0.008040184	0.0755650422	-0.0143194	0.0028760999999999	8.271951209999997e-06	0.0002050452163599	0.279508	-0.000601	3.6120100000002187e-07	0.078124722064	1.31881	-0.0308299999999999	0.0009504888999999	1.7392598161	0.00449768	-0.0003964499999999	2.0229125382400004e-05	1.571726024999997e-07	-0.00681154	-0.0001767399999999	3.123702759999996e-08	4.639707717159999e-05	4.70421e-05	0.0001835781	2.21295917241e-09	3.370091879961e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
296.2345038273868	1.282119970909548	1.6438316198051004	87754.88125785804	272.191734719159	0.7429240231443828	0.5519361041650354	74088.34044942503	203.0239556280772	0.6976529820759936	41218.72655887146	0.4867196833995266	202.5065969460205	354.02449854251023	0.983149	31.168756	0.1884265449999999	0.0969236	-0.0664606326	0.0747083542	0.0160307901	0.0109435917	-0.0247393481	-0.1292858496	-0.0087567345	0.0102587434	0.0762061081	0.0299361347	0.0173624892	0.1058901612	-0.0707011855	-0.0889645475	0.0844276168	0.0636915699	0.0213828181	-0.0014765171	-0.0368993704	-0.0336189939	0.0344076269	-0.043590575	-0.0852156124	0.0084982162	0.0148031857	-0.0764097121	-0.0259035535	-0.0103737077	0.0333261846	0.0150966027	0.0701022601	0.0070701909	0.0286202169	0.0714200586	-0.0064218349	0.0720576771	-0.0199525698	0.1157795815	-0.0016044796	-0.0684751388	-0.0949385322	0.0823571493	0.0625314273	0.0219566838	0.0003996198	-0.0361903677	-0.0387777766	-0.0253217595	-0.043313216	-0.0848058824	0.0094741231	-0.0222291197	-0.0907371063	0.0035940123	-0.0019728339	-0.0375419963	0.0402832918	0.0383936746	-0.0172007797	-0.0049237238	0.0457366043	-0.0614535419	0.0872368897	-0.0025488423	0.0375190948	0.0564312142	0.0976860912	-0.0408984679	0.0105218192	0.0449548343	0.0494270017	0.0714040803	0.0192859881	-0.0276153441	0.0314069249	-0.113625667	-0.0486712154	-0.0766635392	-0.0919469107	-0.0418589175	0.0557577377	0.0968562653	-0.1397769871	-0.054762446	-0.0749450757	0.0876064251	0.032465655	-0.0943514988	0.1368326172	-0.0477639847	-0.0891212848	0.0133823145	0.0691644489	-0.0137764	0.000543	2.948490000000001e-07	0.0001897891969599	0.23637	-0.0431379999999999	0.0018608870439999	0.0558707768999999	1.26323	-0.0555799999999999	0.0030891363999999	1.5957500329000005	0.00519627	0.0006985899999999	2.7001221912900004e-05	4.880279880999998e-07	-0.00604597	0.0007655699999999	5.860974248999989e-07	3.6553753240900006e-05	0.000366193	0.0003191509	1.34097313249e-07	1.0185729697081e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
296.4519683285837	0.2174645011969005	0.0472908092808167	87883.76952589159	275.05142500600203	2.8596902868430334	8.177828536664391	75653.28639783236	203.05409607251485	0.0301404444376487	41230.96593182609	0.0009084463908989	202.6016704990741	359.2218078535895	1.242991	39.40654	0.6380418800000001	0.327251	-0.0882575648	0.1242826181	0.0884882641	0.0325435602	-0.0343288125	-0.108633106	-0.0452945748	0.0661372494	0.0024890124	-0.028797573	-0.0238337818	-0.0770067505	-0.0773878506	-0.067382654	0.0707345557	0.0644854799	0.0111280827	0.1145953346	-0.1029526178	-0.0097252915	0.1204045621	0.1347330846	0.0153764218	0.0812434522	0.0175428028	0.1089354917	-0.0983450341	-0.0580022528	-0.1362286592	0.1194576476	0.1100156625	-0.1543018334	-0.0626457675	0.1172095461	0.0620606566	-0.0406487863	-0.0920799037	-0.0518401975	-0.0575190455	-0.0763624654	-0.0681526646	0.0649608403	0.063320735	0.0168712625	0.1160167652	-0.0863443517	-0.03396879	-0.1599015133	0.1125106694	0.0314845853	0.0533314119	-0.0378607639	0.0959241091	-0.0829961458	0.0988181647	0.0388262974	0.2365127216	-0.0782308448	-0.1311639876	-0.0224214738	0.0651496107	-0.1293673499	-0.0062604162	-0.0641883034	-0.0062985788	-0.1393085513	0.1151422982	0.0006400978	0.0557977932	0.1213592807	0.059096817	0.1600856463	-0.2669877555	0.123374709	-0.1750960126	-0.0227472705	-0.0275582124	0.0589377892	-0.0067068163	0.0738714886	-0.2890522002	0.1016558451	-0.1283797552	-0.0018878599	0.0136341619	0.2358119293	0.2530461689	0.071312077	-0.0046671137	0.1147047247	-0.0908858965	0.0186974948	0.0624505233	-0.0466493	-0.0328729	0.0010806275544099	0.00217615719049	0.480459	0.244089	0.059579439921	0.230840850681	1.395	0.1317699999999999	0.0173633328999999	1.946025	0.00945009	0.0042538199999999	8.930420100809999e-05	1.8094984592399995e-05	-0.00599843	4.754000000000043e-05	2.260051600000041e-09	3.59811624649e-05	8.13534e-05	-0.0002848396	6.6183756915600015e-09	8.113359772816e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
296.5298079933049	0.0778396647212389	0.0060590134039148	87929.92702854628	273.1315602481072	-1.9198647578948569	3.6858806886066766	74600.8492035654	202.6442913500468	-0.4098047224680385	41064.70881676266	0.1679399105571061	202.06667305305027	356.1747659041376	0.982338	31.143045	0.3445550605	0.195216	-0.0834811341	0.1390600908	0.0961768992	0.0175824191	-0.0554615037	-0.1032259742	-0.0337930769	0.0246380014	-0.0049964489	0.0217861449	0.0773110024	-0.0553573114	-0.0448090874	-0.0410813005	0.1053837465	0.0806313485	0.006866346	0.0031674385	-0.0801558147	-0.0249391521	0.0453630268	0.0265243866	0.0789241183	0.1191014577	0.0756293954	0.1454996816	-0.0365145804	-0.1191108152	-0.1107590687	0.1178085955	0.0602661852	0.0430096486	-0.0430856148	0.1162246163	-0.1074088933	0.0327436209	0.2317816451	0.0079683446	0.0296133643	-0.0436080042	-0.0470452628	0.1029705116	0.0806151734	0.004583899	0.0008995905	-0.0660358529	-0.0308337454	-0.0578762618	-0.0062912136	0.0865418935	0.123217327	-0.0868030876	0.1106340643	-0.003646313	0.1562921113	0.0604072021	0.1261098459	0.0284909993	0.0614613271	-0.0151645831	0.1496266202	-0.0779614527	-0.0307961228	0.0971514124	0.2094694053	0.1030112176	0.100816809	-0.0115547574	0.1378290804	0.1040100065	0.1130888073	0.1385662667	-0.1500753149	0.0697131538	-0.12822047	0.0521884834	-0.154180403	0.096077432	0.0235673492	-0.0631067359	-0.1550251236	0.1061905498	-0.0103502562	0.0497729925	-0.0092622375	0.0347323832	0.0983893431	-0.0836547047	0.004430549	-0.0541803901	-0.0926047444	0.0239750208	0.0554536812	-0.0177094	0.0289398999999999	0.0008375178120099	0.00031362284836	0.320679	-0.15978	0.0255296484	0.102835021041	1.4832	0.0882	0.00777924	2.1998822400000004	0.00849683	-0.0009532599999999	7.21961200489e-05	9.087046275999984e-07	-0.006322	-0.00032357	1.0469754490000029e-07	3.9967684e-05	5.48019e-06	-7.587321000000001e-05	3.00324824361e-11	5.756743995704101e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
297.1007883420227	0.5709803487177965	0.3260185586218964	88268.87843345139	273.41153551851	0.2799752704028151	0.0783861520371294	74753.86775458945	202.2399244403839	-0.4043669096629116	40900.98703765219	0.1635125976303333	201.75196800030915	365.4476030440774	1.197319	37.958588	0.4409752905	0.21584	-0.1176745658	0.0781414088	0.0177177624	0.0398398722	-0.0869450271	-0.1382069767	-0.0797044645	-0.0014269083	0.0440545514	-0.0537580184	-0.0239014272	-0.0939692367	-0.0267138796	-0.0623265889	0.0978056899	0.0533540834	0.052937857	-0.0340840713	-0.057585663	-0.0637792723	-0.0062054927	0.0085752084	-0.0025505717	-0.0047749972	0.1064079691	-0.1336557655	0.0185477689	0.0717993053	-0.1310225508	-0.0891847035	0.1303104873	-0.0373281477	-0.0043243629	-0.0039249839	0.0353762544	0.028935137	0.004957657	-0.0735512668	-0.0325919506	-0.0251651812	-0.0670699682	0.0946132295	0.052908288	0.0497293157	-0.0353769109	-0.0609462094	-0.065353343	0.0259607343	0.0105488073	0.0041792718	-0.0382329524	-0.1107093173	-0.10047372	0.0263609715	-0.1148938769	0.1367340002	0.0481013638	0.060385556	-0.1225844377	-0.029946043	-0.0146688504	-0.0188020155	0.0072111546	0.0419915003	0.0870112063	-0.0965138874	0.1005479721	-0.0487017882	0.0311882062	0.0869943296	0.0713167377	0.1122203787	0.0617804572	-0.0275543014	0.0632376931	-0.1077438488	-0.0371210527	-0.0761867468	0.0280155295	-0.0609429552	-0.055368272	0.1016001369	-0.1846590155	-0.0282893547	-0.1163906809	0.1524597757	-0.0413201595	-0.2216805095	-0.0085943094	-0.0946927831	-0.094276963	0.0292042644	0.0482056202	-0.0172732	0.0004362	1.90270440000001e-07	0.0002983634382399	0.228881	-0.0917979999999999	0.0084268728039999	0.052386512161	1.30634	-0.17686	0.0312794596	1.7065241956	0.00576893	-0.0027279	3.3280553344900004e-05	7.441438410000001e-06	-0.00661347	-0.0002914699999999	8.495476089999966e-08	4.37379854409e-05	0.000423732	0.00041825181	1.79548807824e-07	1.7493457656827615e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
295.87456654859204	-1.2262217934306818	1.5036198866843578	87541.75913031722	273.3121504830609	-0.0993850354490746	0.0098773852712138	74699.53160167533	201.77290510813395	-0.4670193322499472	40712.30523577603	0.2181070566951865	201.296827043364	367.76721212269297	0.979459	31.0518	0.2226809349999999	0.115549	-0.1004039377	0.0404467879	0.0017023221	0.0985224773	-0.0785492223	-0.0988549417	-0.00194365	-0.0045802836	0.0301121436	-0.0498063902	-0.0923631611	0.1013543125	0.0011243469	-0.0349879462	0.0531326161	0.0093140817	0.0654399311	-0.0358695829	0.0063656203	-0.0263390377	0.0156310738	-0.0453104173	-0.0045911675	-0.0299842526	0.1513750134	-0.0005500459	-0.0557545719	0.0146950811	-0.0977648108	-0.011456309	0.0593538653	-0.1002060033	-0.0517648274	-0.0249286714	-0.0392087566	0.0482816379	-0.00327127	-0.0048214329	0.0098537907	0.0011296729	-0.036667035	0.0454904336	0.0115021381	0.0665840279	-0.037256835	0.0022318051	-0.0370877431	0.0074781101	-0.052832899	-0.0076896709	-0.0642053169	-0.1237927723	0.0121120291	-0.037171912	0.0237738205	0.0853269029	0.0958975676	-0.0321151688	-0.089596554	-0.0523738311	0.0332235509	0.0616377357	0.0463464698	0.0315971561	-0.002040283	0.014805239	0.0620600743	-0.034886523	0.0315080402	0.1199239908	0.0494681221	0.0632254874	0.0104902938	-0.0356933025	0.0338478059	0.0064647299	0.069661562	-0.0491594779	0.0965476629	-0.0694410073	-0.0811297426	0.0814990935	-0.0768147828	-0.0184892921	-0.0947795145	0.1412932872	0.0163453252	-0.0593030927	-0.0386830485	0.0733520169	-0.0959017104	0.0343746944	0.0407391756	-0.0236639	-0.0063907	4.084104649000003e-05	0.00055998016321	0.288247	0.0593659999999999	0.0035243219559999	0.0830863330089999	1.37127	0.0649299999999999	0.0042159048999999	1.8803814129	0.00476457	-0.00100436	2.27011272849e-05	1.0087390096000004e-06	-0.00615401	0.00045946	2.111034916000001e-07	3.78718390801e-05	4.76673e-05	-0.0003760647	2.2721714892899997e-09	1.4142465858609006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
