global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43
306.488604575007	-0.8870408316327598	0.7868414369837382	93935.264734335	314.1991694298016	0.1321386382424521	0.0174606197165696	98721.11807037715	192.9726580451517	0.0577948794645806	37238.44675301105	0.0033402480923254	191.49884593318885	439.08416239225664	0.8360269999999999	28.163298	0.0955726999999998	0.0724544	-0.0080379396	0.0094351707	-0.0568709769	-0.0274823874	-0.0454108046	-0.0619220167	0.0162150654	0.0713983512	-0.0482313046	0.0978558946	-0.0915269529	0.0420328063	-0.0379468399	-0.0374748765	-0.0330488322	-0.0287186239	0.0212292541	-0.0576442357	-0.0046478313	-0.0173152572	0.0247854974	0.0520003009	-0.0170592758	-0.0514521883	0.0333214386	0.0821095362	-0.0510256546	-0.0804290147	0.0734132344	-0.0763819571	-0.0438378397	0.0314826233	0.0689453276	0.0703171365	-0.0429576516	-0.0389312998	-0.0455298682	-0.0181021041	-0.0320776228	0.0118327409	-0.0561657922	0.0021642908	-0.0262883938	0.0195478364	-0.0363711827	-0.0564414791	-0.0298224861	0.0934815081	-0.0772788324	-0.0080900355	-0.0657979272	0.0724610068	-0.0192095354	0.0569275426	-0.0091803124	0.0370864895	0.065200016	-0.0249428424	-0.053258478	-0.0663785668	0.0603593441	-0.0635870139	0.0406477104	0.0325565023	0.024329637	-0.0474020737	-0.0038941177	0.0428274656	0.0493057816	0.0749614664	0.0206448493	-0.0097542704	0.1171908711	0.00690551	-0.015744475	-0.0230095358	0.0265735676	-0.1501381244	0.0603642856	0.1200805772	0.0382405841	0.020020823	-0.112815636	-0.0578154653	0.0378223	-0.0004266999999999	0.00143052637729	1.8207288999999586e-07	-0.250136	0.0019489999999999	0.062568018496	3.798600999999916e-06	-0.976095	0.0083209999999999	0.952761449025	6.923904099999853e-05	-0.0133323	-0.0012884999999999	0.00017775022329	1.6602322499999993e-06	0.00797374	-0.0004090199999999	6.35805295876e-05	1.6729736039991875e-07	0.00187268	0.0	3.5069303824e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
304.7011295681807	-1.7874750068262983	3.1950669000286758	92842.77836012524	312.05396711586496	-2.145202313936636	4.601892967719098	97377.67839274934	192.42612199438105	-0.5465360507706407	37027.812425796415	0.2987016547919683	191.07954082379567	427.44095738427046	0.975399	32.858345	0.0752345999999999	0.0473118	-0.0488104593	-0.0051377566	-0.0255581472	-0.0636990613	0.0238639088	0.0016237249	-0.0129951015	0.0762793987	-0.0444225275	-0.0675430102	0.0188290103	0.0127646779	-0.0807491088	-0.0413688482	-0.0264991522	0.138238659	-0.1225195599	-0.0488418117	-0.0104006575	0.0337836841	-0.0631641138	0.0230849017	0.0131843133	-0.0291993313	0.1013272523	-0.0141055654	0.090145779	-0.0039993348	-0.0425105301	-0.0203591897	-0.0672085573	0.017642347	-0.0957291034	-0.0813486426	0.0107486236	-0.0792030274	-0.0406489182	-0.0035047018	0.1477209964	-0.1035800968	-0.0463739315	-0.0202660656	0.027808035	-0.0519643674	-0.0108553347	0.0446697987	-0.0505198892	-0.0543630256	-0.0779109761	0.0882867655	-0.0142779671	0.0057628797	0.0314747572	0.0293568002	-0.0304364479	0.0326628529	-0.1050309429	-0.0325942411	-0.0489364127	-0.0376601542	0.0285904457	-0.0732297496	-0.0270198752	0.0194867751	0.0169676112	-0.0081464496	-0.0077828124	0.0257218714	0.050421614	0.042333267	-0.0084599304	-0.0239723955	0.0154780038	0.05129877	0.0312610579	-0.0776271005	-0.0286743865	-0.1191647748	0.0810429885	-0.0432139795	-0.0054703638	0.0173718128	-0.1144731177	-0.0506475487	0.0354192	-0.0024031	0.0012545197286399	5.774889610000025e-06	-0.233601	0.016535	0.054569427201	0.000273406225	-0.986462	-0.0103669999999999	0.973107277444	0.0001074746889999	-0.0125141	0.0008181999999999	0.00015660269881	6.694512399999997e-07	0.0078733499999999	-0.00010039	6.198964022249843e-05	1.0078152100019965e-08	0.00187268	0.0	3.5069303824e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
304.35208005315747	-0.3490495150232391	0.1218355639379584	92630.18863268357	311.2234582878429	-0.8305088280220616	0.6897449134225783	96860.04098864469	192.41482624209303	-0.0112957522880208	37023.46535777485	0.0001275940197523	191.1223398580736	427.4608798137697	1.489676	50.182858	0.5808348000000001	0.431903	-0.0299393104	-0.0160851617	0.0772539357	-0.0304566197	0.0574294842	0.0568316743	0.0529211857	0.0341389757	0.0211420118	-0.0520565175	0.1405758268	0.1148265573	-0.0236442246	0.0239931601	0.0478749648	0.0729250174	-0.1091751139	-0.1064662566	-0.1691099115	0.1721859856	-0.1190685541	-0.1402971964	0.0305304703	0.1689937833	-0.1086202181	-0.0581368143	0.040193175	0.0963990635	0.04938911	-0.0658769612	0.1219693798	0.0517329536	0.0389149153	-0.0531581059	-0.0183940806	-0.0168468467	0.0282320892	0.0296617726	0.0939989228	-0.0881440861	-0.1298400767	-0.1847513047	0.1742219508	-0.1187028294	0.1412742804	0.0370288458	0.1266493281	-0.0371738306	0.1609180084	0.0091981455	0.0794190371	0.1006260448	-0.0356138607	-0.1144814823	0.0762190497	-0.007276586	0.0224732602	-0.001586833	0.0631637743	0.0278170621	-0.132401514	-0.0221914935	-0.2099730965	-0.0604096862	-0.0178990716	0.0842275047	0.0067082587	-0.0750472636	-0.0206985817	-0.027149697	-0.0477860917	-0.0991363962	-0.0063068189	0.0278171385	0.0803552535	0.1293598596	-0.0572315687	-0.0254507547	0.0506959845	-0.1029967364	0.0712092857	0.0147140554	-0.1159000657	-0.043250186	0.0362175	0.0007983	0.00131170730625	6.372828900000029e-07	-0.207292	0.026309	0.042969973264	0.0006921634809999	-1.14365	-0.1571880000000001	1.3079353225	0.024708067344	-0.00530959	0.00720451	2.8191745968100003e-05	5.19049643401e-05	0.0075489399999999	-0.00032441	5.6986495123598486e-05	1.0524184810000045e-07	0.00147081	-0.00040187	2.1632820561e-06	1.614994969000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
307.0062688364497	2.654188783292227	7.044718097354273	94252.84910487842	311.8612203677025	0.6377620798596126	0.4067404705068589	97257.4207692327	193.4050621770625	0.9902359349694904	37405.51807571342	0.980567206904901	191.87008821958045	430.6170932205417	1.394562	46.97871	0.4054141	0.216562	-0.0300137541	-0.0314280401	0.0697364449	-0.0164289771	0.0377777271	0.0654402107	0.0339497845	-0.0629405576	0.027842053	-0.076357362	0.07791863	0.0716561225	0.0094521165	0.0567837208	-0.0266551789	-0.0676003988	-0.0688253349	-0.0057790194	-0.001277747	0.0973191796	-0.0538122865	-0.0258138662	-0.069227196	0.1907929989	-0.0508663436	0.0584650735	-0.1532780721	0.0389755492	0.0105886531	0.0057640753	0.0351714153	0.1140811256	-0.0169564773	0.0800439446	-0.0589225319	0.0072399435	0.0317600107	-0.0465324978	-0.0662871701	-0.0780538665	-0.0164833443	-0.0067675369	0.1059225049	-0.0695771227	0.0264871708	-0.015742307	0.2019422147	0.0595047674	0.0137113505	-0.1344311966	0.0676189166	-0.017354999	-0.010854406	-0.0520989924	0.0897518425	0.0842794077	0.0075525075	-0.0307733429	0.0245172272	0.0333571136	-0.0559658391	-0.0691004539	-0.1096820847	-0.0592830973	0.0137835024	-0.0189055736	-0.0347182498	-0.0316770482	0.0069822529	-0.0675208151	0.0209271287	-0.0223997454	0.0408203417	-0.0927873097	0.1702090661	0.1050422615	0.0612865651	0.1566038193	0.0196602591	-0.0117911416	0.128517036	0.012048889	-0.1170936064	-0.0356568892	-0.0165699	-0.0527874	0.0002745615860099	0.00278650959876	-0.260003	-0.0527109999999999	0.0676015600089999	0.0027784495209999	-1.04637	0.09728	1.0948901769	0.0094633984	-0.00824787	-0.0029382799999999	6.802735953689999e-05	8.633489358399994e-06	0.0075489299999999	-9.999999999940612e-09	5.698634414489849e-05	9.999999999881223e-17	0.000356386	-0.001114424	1.27010980996e-07	1.241940851776e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
307.3161180934412	0.3098492569915265	0.096006562058201	94443.19644002191	313.995502233082	2.134281865379478	4.555159080887704	98593.1754226054	193.2852589598608	-0.1198032172017065	37359.19133118045	0.0143528108518792	191.7547576642621	442.4352973905797	0.95507	32.173531	0.30570454	0.175742	0.0199675674	-0.0399814208	0.0369807553	-0.0115811936	-0.0643716549	-0.0013111299	-0.0203348757	-0.010934521	0.0650157234	0.0025453568	-0.0735749818	0.0633347961	-0.0220594952	0.0377796844	-0.0668617446	-0.0841049713	0.0168302035	0.0589897173	-0.033384288	0.0360772227	-0.0151098162	0.0196324331	0.023909312	-0.0919142314	0.0014362131	0.0325634896	-0.092271302	0.0584760499	-0.0655865574	-0.1112759218	-0.0900735473	0.0598819739	-0.0464850992	0.0776460137	-0.0290951584	-0.026284248	0.0100911727	-0.0759579077	-0.0897690634	0.0083839897	0.0571958978	-0.0248452124	0.025951723	-0.0160678911	-0.02285532	0.0117297629	-0.07993141	0.0383932665	-0.0267691444	-0.0935828469	0.0701253681	0.0618932814	0.0905989479	0.0650066509	-0.0735968883	0.10397757	0.0466639732	-0.044444437	0.024457202	0.0236300332	0.0088904975	-0.0339863013	-0.0005651046	-0.0483027609	0.0235900781	-0.0353252265	0.0333761737	0.0011159724	0.0245956395	0.0058830568	0.0322107515	0.0205355396	0.0405645146	-0.0105499264	0.0530798961	0.0485831548	0.0230567172	0.1159186965	-0.043544747	0.0132663985	0.0435160698	0.0093776556	-0.1180513362	-0.0279020578	0.00988544	0.02645534	9.77219239936e-05	0.0006998850145156	-0.273514	-0.0135109999999999	0.0748099081959999	0.0001825471209999	-0.911147	0.1352229999999999	0.830188855609	0.0182852597289999	-0.00964625	-0.00139838	9.30501390625e-05	1.955466624400003e-06	0.00719126	-0.0003576699999999	5.17142203876e-05	1.2792782889992866e-07	0.00121064	0.000854254	1.4656492096e-06	7.297498965160001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
306.12018689726	-1.1959311961812205	1.4302514259994448	93709.5688260134	314.071631176514	0.0761289434320247	0.0057956160280764	98640.98950987624	193.3347208230204	0.0494618631595926	37378.31427571524	0.0024464759072182	192.00212238303808	435.7949150618999	0.7305859999999998	24.611313	0.06563146	0.0383967	-0.0021309738	-0.0531454259	0.0194012713	-0.0628422967	-0.0458970076	0.0026347958	-0.0006604912	0.0831870387	0.0693839549	-0.0382424954	-0.0005103443	0.0210494711	-0.0256054692	0.0288668299	-0.1116365353	0.0465797532	-0.0531030642	0.0259198137	0.0457164631	-0.0028588637	0.0043646608	0.0102700621	-0.0441494487	-0.0679800629	0.0660280574	0.0979968409	-0.0157618247	-0.0866335939	0.0103521073	0.069769166	-0.0236281183	0.1247781232	-0.0405765079	0.0322017886	0.074075691	-0.0322126262	-0.0206869329	-0.1180279225	0.0513183668	-0.0551004693	0.0171353702	0.0454534968	-0.0030475383	0.0016727441	-0.0137479632	-0.0492292872	-0.037988768	0.0501189071	-0.0843810464	0.001330975	-0.0531677622	-0.0713879448	0.0092107418	0.0050792227	0.0531870132	0.1363253484	-0.0230969647	-0.0595254815	0.0123615562	0.0103665803	0.0244692314	-0.0417357145	-0.0014238977	-0.0209298542	0.0331555989	-0.0219548128	-0.0066975772	0.0076005462	0.041577242	-0.0041722849	0.0359055703	0.0016238617	0.0289194028	-0.0439583883	0.0100297769	0.0032366777	0.0213943654	0.0598442587	0.0510562522	-0.0260752082	0.0089215873	0.0067017003	-0.1187713263	-0.020020823	0.0210909	0.0112054599999999	0.00044482606281	0.0001255623338115	-0.242746	0.0307679999999999	0.058925620516	0.0009466698239999	-0.891501	0.019646	0.794774033001	0.000385965316	-0.00965651	-1.0259999999999783e-05	9.32481853801e-05	1.0526759999999555e-10	0.00712201	-6.924999999999987e-05	5.07230264401e-05	4.795562499999982e-09	0.00121137	7.300000000000015e-07	1.4674172769000002e-06	5.329000000000022e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
306.2356967923859	0.1155098951259105	0.0133425358719988	93780.30198991812	311.9722150949331	-2.099416081580898	4.407547883600492	97326.6629912392	192.8384826862974	-0.496238136723008	37186.680404753424	0.2462522883383227	191.37644258935936	434.1498197417722	0.610343	20.560673	0.0317911	0.0234252	-0.004640432	-0.0419984115	0.0555202604	-0.0283763191	0.0064834336	0.0667054011	-0.0108381059	-0.0383816039	0.0011120733	-0.1095844956	0.0020190251	-0.0218278641	-0.0445057207	0.017705157	-0.0495788504	0.0246285805	-0.0136900428	0.0525113084	0.0045753957	0.0480692599	0.0696814326	-0.0152524256	0.1124154099	-0.0854612292	0.0078221621	-0.0773517514	-0.0850980641	0.0763829406	-0.0020623872	0.0219671531	-0.0895039211	0.0208197531	-0.0096157572	-0.0148676594	0.0167501845	-0.045266085	0.000463473	-0.0466111889	0.0331153652	-0.0062301087	0.0483793535	0.00961672	0.0564347345	0.0614510039	0.0024789278	0.0959298592	-0.1110701123	-0.0235554284	0.0342842024	-0.0952861268	0.0402255225	0.0048868926	-0.0053251973	0.1024136425	-0.0153563626	0.0364479818	-0.0127654251	-0.0480707791	0.0194438919	0.0170981793	0.0342295592	-0.0325527533	-0.0138918891	-0.0418082368	0.0287707696	-0.0230474377	0.0303477605	-0.004022098	0.0358377152	-0.0159615255	0.0001170784	0.0331902251	0.0240178163	-0.0027584511	0.0628473149	0.03104294	-0.0097081816	0.0977237993	0.0043988492	-0.1006930033	-0.0585601368	0.0040223704	-0.1192521267	-0.012048889	0.021479	0.0003881	0.000461347441	1.506216100000018e-07	-0.220078	0.0226679999999999	0.048434326084	0.0005138382239999	-0.89571	-0.004209	0.8022964041	1.7715681000000154e-05	-0.00965651	0.0	9.32481853801e-05	0.0	0.00703891	-8.310000000000001e-05	4.95462539881e-05	6.905610000000002e-09	0.00121879	7.419999999999953e-06	1.4854490641e-06	5.5056399999999294e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
306.90242147323005	0.6667246808441405	0.444521800046721	94189.09630613214	313.88619406942786	1.9139789744947395	3.663315514807934	98524.54282739053	192.3519122762378	-0.4865704100595849	36999.258156325486	0.2367507639455526	190.86153192773853	440.27498739209216	0.65118	21.936356	0.0888052999999999	0.0492315	0.0125627223	-0.0358917401	0.0150386754	-0.0284205566	-0.0186917761	0.0323784694	0.0342263946	-0.1105338532	-0.0429436284	-0.0390668223	0.0231928711	0.0003323822	-0.0518920907	0.0053005375	0.0317006141	-0.102897762	0.0653236287	0.0208731421	-0.0300170422	0.0751589793	-0.0002007444	-0.0188756728	0.0493403597	-0.0098984766	0.1218729726	-0.0293589033	-0.023485242	0.0698150828	0.0383382231	0.0967418571	-0.010014676	0.0564033976	-0.0614680146	0.0130505222	0.0785451102	-0.0496804278	0.0181251346	0.0348008255	-0.1007052264	0.058174418	0.013402684	-0.021108745	0.0832261039	-0.011156235	0.0214362025	0.0983723414	-0.0244563585	-0.0415413663	-0.0699799766	-0.020157432	0.0392350336	-0.0842152427	-0.0781580577	0.0232967385	0.0215859107	0.0843687422	-0.0497565525	-0.0521351909	0.0029627959	0.0240377317	0.0355468135	-0.0490464553	-0.0145969228	-0.018715199	0.0176825306	-0.0477309862	-0.0311401799	0.0011204052	0.0574222601	0.0019469114	0.0188008529	0.0070009276	0.0143002502	0.0039613626	0.0582398867	0.0283654986	0.0046996798	0.0578532376	-0.0430659778	0.043736208	-0.0347636983	0.0013410152	-0.1194927693	-0.0040223704	0.0274463	0.0059672999999999	0.00075329938369	3.5608669289999977e-05	-0.217445	0.0026329999999999	0.047282328025	6.932688999999981e-06	-0.923841	-0.028131	0.8534821932810001	0.000791353161	-0.0105242	-0.0008676899999999	0.0001107587856399	7.528859360999984e-07	0.00708397	4.506000000000041e-05	5.0182630960900005e-05	2.030403600000037e-09	0.00109006	-0.00012873	1.1882308035999998e-06	1.657141290000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
306.3649453202216	-0.5374761530084697	0.2888806150527839	93859.47972106237	313.000084516988	-0.8861095524398479	0.7851901389251476	97969.05290764164	192.40721136628235	0.0552990900445422	37020.534985749255	0.0030579893597543	190.8087525036911	439.4048718082629	0.931006	31.362865	0.3079784	0.128881	0.021034707	-0.0342095319	0.0459938393	-0.0039259181	-0.003383234	0.0368671481	0.0177779996	-0.0909517803	-0.0396978835	0.0258020983	-0.1432413858	0.0015266117	-0.043954999	-0.0031277088	0.069181239	0.0490483988	0.0926916778	0.0989859451	0.0069514917	-0.0020690817	-0.0239279288	-0.0408023704	0.0520077351	0.004747906	0.0340141095	-0.0240739739	-0.0798884489	-0.0702768603	-0.1045978221	0.0566600301	0.0047226452	-0.0930050409	0.0607127655	-0.1256520555	-0.0444310325	-0.039501659	0.0330305827	0.0727333668	0.0351545327	0.0998306937	0.0883863526	0.019547962	-0.0043771441	-0.0299684075	0.0404909775	0.043571148	-0.0123929764	-0.0018947665	-0.0171786657	-0.0788545413	-0.0758402827	-0.0666453504	0.0895547493	0.0227880386	-0.0214724942	-0.1722262457	-0.0522401281	-0.0174831904	0.0442087972	0.0062993467	0.1140991818	0.0361862342	0.0258989019	0.0027918627	-0.0084182826	-0.0848413055	0.0462401296	-0.0924287169	0.0003685479	-0.0390902326	-0.0934776372	0.0161161635	-0.0576687396	0.0705137354	0.0433770478	0.0256116453	0.0896649923	0.0773078	-0.0387460467	0.0897556345	0.0488503609	-0.0013410152	-0.1194927693	0.0040223704	0.044051	0.0166047	0.001940490601	0.00027571606209	-0.160112	0.0573329999999999	0.025635852544	0.0032870728889999	-0.8284169999999998	0.0954240000000001	0.6862747258889997	0.009105739776	-0.00913617	0.0013880299999999	8.346960226890002e-05	1.926627280899996e-06	0.00643334	-0.00065063	4.13878635556e-05	4.233193969000002e-07	0.000356386	-0.0007336739999999	1.27010980996e-07	5.382775382759999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
307.0285763047147	0.6636309844931247	0.440406083579314	94266.54666770002	313.3498511444182	0.3497666274301991	0.1223366936638957	98188.12921222905	193.0348038371332	0.6275924708508569	37262.4354924405	0.3938723094686837	191.3917657056698	436.56830798341	1.079531	36.366238	0.42303115	0.217228	0.0118729097	0.04337297	0.0513141825	0.0377834864	0.0551093776	0.0200606287	0.0743590417	-0.1708350616	-0.0122920664	0.0268034094	0.0337083514	-0.0630177862	0.0591927678	-0.0279469462	0.1353609995	-0.0599570843	0.2251550407	0.0851178622	0.0233744847	0.0435694535	-0.0463082409	-0.1244665205	0.0155542671	0.0898241813	0.0071912965	0.0567150089	-0.0698910745	0.0131632779	0.0460312737	-0.0320739504	0.011340264	0.1419185961	-0.0704491722	-0.1164083427	-0.0701295088	0.0618491509	0.0213802909	0.1268156433	-0.077186355	0.2079730244	0.0588356897	0.0419567857	0.0528723011	-0.0675235528	0.135677391	-0.0060055437	0.0989530098	0.0987470054	0.0010772523	-0.0500080532	0.012750418	0.0723710215	0.0077448407	-0.0002233989	0.0666232799	0.078123947	-0.1851686776	0.0600485207	0.0204926029	0.0431254553	0.1466669333	0.0446396733	-0.0809974568	0.1149883294	-0.0971884636	-0.0815447384	-0.0585269398	-0.0789588769	0.0909596512	-0.0755452481	-0.1006414387	0.0272508393	0.0135677678	0.0027629764	0.117623513	0.049870463	0.0271813306	0.1376911319	0.0260713057	0.1679752076	0.1894310569	-0.0040223704	-0.1192521267	0.012048889	0.054882	0.010831	0.003012033924	0.000117310561	-0.259367	-0.099255	0.067271240689	0.009851555025	-1.01423	-0.1858130000000001	1.0286624929	0.034526470969	-0.0112987	-0.0021625299999999	0.00012766062169	4.676536000899997e-06	0.00678262	0.0003492799999999	4.60039340644e-05	1.219965183999997e-07	0.000387219	3.083300000000002e-05	1.49938553961e-07	9.50673889000001e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
306.89521393146566	-0.1333623732490423	0.0177855225986168	94184.67233404008	312.65198322499293	-0.6978679194252777	0.4870196329629659	97751.26261452126	194.1760742675125	1.141270430379279	37704.34781794253	1.3024981952581054	192.5432261594833	436.6976592394873	1.502747	50.623169	0.6595935	0.350878	0.0326085438	0.1471401059	0.1342805578	0.1404904515	0.1123793969	0.0522714199	0.0806492501	-0.0223981913	-0.0039575132	0.0466117928	-0.1523875163	-0.043760141	0.1487569606	0.0545000795	0.0582786058	0.050584911	0.0252454245	0.0017829112	0.0433197076	0.0561447341	0.0258200307	0.1502155807	0.0218590056	-0.0655581007	-0.0604527858	-0.1039025164	-0.1866220377	-0.0293041943	-0.0130188929	-0.1255803517	0.1793550856	0.1213446095	0.0622365396	-0.1171358803	0.1113031554	0.1508205455	0.0608967231	0.0216191805	0.0416605282	0.0344453065	-0.0060051051	0.0446802909	0.054350994	0.0238114567	-0.1482719938	0.0058860297	-0.0770668802	0.0127749461	0.0172394669	-0.2179017147	-0.0289293047	0.1266318319	0.0532363477	-0.154221496	0.1517510143	-0.100262711	0.0019351911	0.1999209073	0.0717836119	0.0205256146	0.1332480662	0.0815727506	0.0489907428	-0.0337247456	-0.0358673305	-0.0593910379	0.0269873898	-0.2254057978	0.0099557551	0.0846807176	0.1172799479	0.1237648009	0.206637037	-0.1029145015	0.0305356074	0.060583716	-0.1359670551	-0.1213354384	-0.2299312412	-0.1756699939	-0.0773217061	-0.0067017003	-0.1187713263	0.020020823	0.158255	0.103373	0.025044645025	0.010685977129	-0.551822	-0.292455	0.304507519684	0.085529927025	-1.12451	-0.1102799999999999	1.2645227401	0.0121616783999999	-0.0107333	0.0005654	0.00011520372889	3.196771600000007e-07	0.0044232	-0.0023594199999999	1.9564698240000003e-05	5.5668627363999964e-06	0.000242329	-0.00014489	5.8723344241000004e-08	2.09931121e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
